segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
1|mean|all|VALENCE|0|0|0.6917421857515971|0.6858923956751823|0.5577380975087484|0.5546875|(0, 35)|0.6858924031257629|0.5546875
1|mean|all|VALENCE|1|0|0.6874432961146036|0.7101369723677635|0.5922619064648946|0.5546875|(0, 28)||
1|mean|all|VALENCE|1|1|0.6769410848617554|0.7029083073139191|0.6029761950174968|0.5546875|(0, 28)|0.7029082924127579|0.5546875
1|mean|all|VALENCE|2|0|0.6885344584782919|0.6944895908236504|0.5702380975087483|0.5546875|(0, 27)|0.6944895759224892|0.5546875
1|mean|all|VALENCE|3|0|0.6895910779635112|0.684844471514225|0.5892857154210408|0.5546875|(0, 28)||
1|mean|all|VALENCE|3|1|0.6835720618565877|0.683913990855217|0.5946428616841634|0.5546875|(0, 29)|0.6839139983057976|0.5546875
1|mean|all|VALENCE|4|0|0.7036341667175293|0.6913415342569351|0.5273809532324473|0.5546875|(0, 30)||
1|mean|all|VALENCE|4|1|0.6953925172487895|0.6914159506559372|0.5684523820877075|0.5546875|(0, 29)||
1|mean|all|VALENCE|4|2|0.6898596088091532|0.690154917538166|0.5577380975087484|0.5546875|(0, 29)||
1|mean|all|VALENCE|4|3|0.6856182058652242|0.6896610781550407|0.5738095283508301|0.5546875|(0, 29)||
1|mean|all|VALENCE|4|4|0.6869992613792419|0.6895325630903244|0.5577380975087484|0.5546875|(0, 19)||
1|mean|all|VALENCE|4|5|0.6827815334002177|0.6892102435231209|0.5684523820877075|0.5546875|(0, 30)||
1|mean|all|VALENCE|4|6|0.6818670272827149|0.6890581548213959|0.563095239798228|0.5546875|(0, 28)||
1|mean|all|VALENCE|4|7|0.6794988870620727|0.6880620568990707|0.5660714308420817|0.5546875|(0, 30)||
1|mean|all|VALENCE|4|8|0.6732203563054403|0.6895883604884148|0.559523809949557|0.5546875|(0, 28)||
1|mean|all|VALENCE|4|9|0.6728463013966878|0.6900658160448074|0.5755952397982279|0.5546875|(0, 28)||
1|mean|all|VALENCE|4|10|0.6658790707588196|0.6891164258122444|0.6005952397982279|0.5546875|(0, 30)||
1|mean|all|VALENCE|4|11|0.6701144576072693|0.6924640983343124|0.581547619899114|0.5546875|(0, 27)||
1|mean|all|VALENCE|4|12|0.6669755260149638|0.686170220375061|0.5910714308420817|0.5546875|(0, 29)||
1|mean|all|VALENCE|4|13|0.658891749382019|0.6898895427584648|0.599404764175415|0.5546875|(0, 28)||
1|mean|all|VALENCE|4|14|0.6432880004247029|0.6909516006708145|0.6017857154210409|0.5546875|(0, 30)||
1|mean|all|VALENCE|4|15|0.6808428208033244|0.6856394037604332|0.5809523820877075|0.5546875|(0, 29)|0.6856393963098526|0.5546875
1|mean|all|VALENCE|5|0|0.6904974460601807|0.7118162214756012|0.5309523820877076|0.5546875|(0, 19)||
1|mean|all|VALENCE|5|1|0.6833143711090088|0.7185109779238701|0.5767857154210408|0.5546875|(0, 32)||
1|mean|all|VALENCE|5|2|0.6848496357599895|0.7227361276745796|0.5714285731315613|0.5546875|(0, 28)||
1|mean|all|VALENCE|5|3|0.6849581082661946|0.7047180905938148|0.5714285731315613|0.5546875|(0, 29)||
1|mean|all|VALENCE|5|4|0.6807088295618693|0.7124834358692169|0.5660714308420817|0.5546875|(0, 28)||
1|mean|all|VALENCE|5|5|0.681538720925649|0.7361538335680962|0.5660714308420817|0.5546875|(0, 29)||
1|mean|all|VALENCE|5|6|0.6782521406809489|0.6995593756437302|0.5714285731315613|0.5546875|(0, 24)|0.6995593756437302|0.5546875
1|mean|all|VALENCE|6|0|0.6896588603655497|0.6886854618787766|0.5684523820877075|0.5546875|(0, 27)||
1|mean|all|VALENCE|6|1|0.6887850522994995|0.688450276851654|0.5684523820877075|0.5546875|(0, 18)||
1|mean|all|VALENCE|6|2|0.6878690560658772|0.6882400438189507|0.5684523820877075|0.5546875|(0, 24)||
1|mean|all|VALENCE|6|3|0.6867388725280762|0.6880442276597023|0.5577380975087484|0.5546875|(0, 29)||
1|mean|all|VALENCE|6|4|0.6863958477973938|0.6880352422595024|0.5577380975087484|0.5546875|(0, 30)||
1|mean|all|VALENCE|6|5|0.6834116299947103|0.6877339705824852|0.5738095283508301|0.5546875|(0, 23)||
1|mean|all|VALENCE|6|6|0.6844979127248129|0.6876389011740685|0.563095239798228|0.5546875|(0, 29)||
1|mean|all|VALENCE|6|7|0.6843565305074056|0.6884511485695839|0.5565476198991139|0.5546875|(0, 25)||
1|mean|all|VALENCE|6|8|0.6817783951759339|0.6876368224620819|0.5607142865657806|0.5546875|(0, 29)||
1|mean|all|VALENCE|6|9|0.6742330471674601|0.6873179897665977|0.5934523820877076|0.5546875|(0, 29)|0.6873179897665977|0.5546875
1|mean|all|VALENCE|7|0|0.6918745477994283|0.6937105357646942|0.5654761950174968|0.5546875|(0, 29)||
1|mean|all|VALENCE|7|1|0.6911589503288269|0.6927546784281731|0.5464285731315612|0.5546875|(0, 28)||
1|mean|all|VALENCE|7|2|0.6947011113166809|0.6928687319159508|0.5303571432828903|0.5546875|(0, 22)||
1|mean|all|VALENCE|7|3|0.6849453608194987|0.6925838068127632|0.5571428616841634|0.5546875|(0, 28)|0.6925838142633438|0.5546875
1|mean|all|VALENCE|8|0|0.6975364923477173|0.6888224110007286|0.469047619899114|0.546875|(0, 28)||
1|mean|all|VALENCE|8|1|0.6901506265004476|0.6883042827248573|0.5452380975087484|0.546875|(0, 29)||
1|mean|all|VALENCE|8|2|0.6878226280212403|0.6875093728303909|0.5559523820877075|0.546875|(0, 31)||
1|mean|all|VALENCE|8|3|0.6892818609873453|0.6871991753578186|0.5452380975087484|0.546875|(0, 27)|0.687199167907238|0.546875
1|mean|all|VALENCE|9|0|0.6916587948799133|0.6891481205821037|0.5142857154210408|0.546875|(0, 30)|0.6891481131315231|0.546875
1|mean|all|AROUSAL|0|0|0.6895739992459615|0.6879728212952614|0.5684523820877075|0.5703125|(0, 29)||
1|mean|all|AROUSAL|0|1|0.6863345821698507|0.6866661459207535|0.5577380975087484|0.5703125|(0, 30)||
1|mean|all|AROUSAL|0|2|0.6835712711016337|0.6865689232945442|0.5577380975087484|0.5703125|(0, 33)|0.6865689158439636|0.5703125
1|mean|all|AROUSAL|1|0|0.6815047820409139|0.7302547991275787|0.5702380975087483|0.5703125|(0, 31)||
1|mean|all|AROUSAL|1|1|0.6749577323595682|0.7387329116463661|0.581547619899114|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|2|0.6649803320566813|0.7257369160652161|0.6029761950174968|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|3|0.6655955870946249|0.7251881062984467|0.5976190487543742|0.5703125|(0, 32)||
1|mean|all|AROUSAL|1|4|0.6650951107343038|0.74192675948143|0.6029761950174968|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|5|0.6644226749738057|0.7422780096530914|0.586904764175415|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|6|0.6586646795272827|0.7267182320356369|0.6029761950174968|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|7|0.6587203780810038|0.7504725605249405|0.5976190487543742|0.5703125|(0, 34)||
1|mean|all|AROUSAL|1|8|0.6542308648427327|0.7509242668747902|0.5976190487543742|0.5703125|(0, 33)||
1|mean|all|AROUSAL|1|9|0.6428247173627217|0.7238809838891029|0.5964285731315613|0.5703125|(0, 33)|0.7238809913396835|0.5703125
1|mean|all|AROUSAL|2|0|0.6900447408358256|0.6868133544921875|0.5589285731315613|0.5703125|(0, 29)||
1|mean|all|AROUSAL|2|1|0.6796650648117065|0.6833386421203613|0.586904764175415|0.5703125|(0, 30)|0.6833386346697807|0.5703125
1|mean|all|AROUSAL|3|0|0.6863397359848022|0.6826836168766022|0.5785714308420817|0.578125|(0, 32)||
1|mean|all|AROUSAL|3|1|0.6783396204312643|0.684735618531704|0.6|0.578125|(0, 32)||
1|mean|all|AROUSAL|3|2|0.6757449865341186|0.6825578212738037|0.5839285731315613|0.578125|(0, 34)|0.6825578063726425|0.578125
1|mean|all|AROUSAL|4|0|0.6856693824132284|0.6857660785317421|0.5672619064648946|0.578125|(0, 31)||
1|mean|all|AROUSAL|4|1|0.6814553300539653|0.6849802881479263|0.5672619064648946|0.578125|(0, 25)||
1|mean|all|AROUSAL|4|2|0.6814558943112691|0.6851641610264778|0.561904764175415|0.578125|(0, 22)||
1|mean|all|AROUSAL|4|3|0.6734251141548157|0.686466358602047|0.5672619064648946|0.578125|(0, 28)||
1|mean|all|AROUSAL|4|4|0.6726266423861186|0.6842067241668701|0.5672619064648946|0.578125|(0, 31)||
1|mean|all|AROUSAL|4|5|0.66425967613856|0.6849170550704002|0.5672619064648946|0.578125|(0, 31)||
1|mean|all|AROUSAL|4|6|0.6478145559628804|0.6815663948655128|0.5559523820877075|0.578125|(0, 35)||
