segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
1|None|all|VALENCE|0|0|0.6895467042922974|0.6917499974370003|0.5779761950174968|0.5546875|(0, 14)||
1|None|all|VALENCE|0|1|0.6811745762825012|0.6904267370700836|0.5797619064648946|0.5546875|(0, 7)||
1|None|all|VALENCE|0|2|0.6743422865867614|0.6902191713452339|0.588095239798228|0.5546875|(0, 7)||
1|None|all|VALENCE|0|3|0.6681513865788777|0.6897858753800392|0.5976190487543742|0.5546875|(0, 8)||
1|None|all|VALENCE|0|4|0.6619559526443481|0.6895666643977165|0.6154761950174967|0.5546875|(0, 9)||
1|None|all|VALENCE|0|5|0.6660432537396749|0.689481683075428|0.599404764175415|0.5546875|(0, 9)|0.689481683075428|0.5546875
1|None|all|VALENCE|1|0|0.6940745115280151|0.6912877634167671|0.5755952397982279|0.5546875|(0, 9)||
1|None|all|VALENCE|1|1|0.6791827042897542|0.6902807503938675|0.5976190487543742|0.5546875|(0, 9)||
1|None|all|VALENCE|1|2|0.6690257112185161|0.6896672248840332|0.6154761950174967|0.5546875|(0, 9)||
1|None|all|VALENCE|1|3|0.6678711533546448|0.6887659355998039|0.5952380975087483|0.5546875|(0, 9)||
1|None|all|VALENCE|1|4|0.6572262326876323|0.6890421211719513|0.6321428616841634|0.5546875|(0, 9)||
1|None|all|VALENCE|1|5|0.6537070194880168|0.6885617971420288|0.6214285731315613|0.5546875|(0, 9)|0.6885617971420288|0.5546875
1|None|all|VALENCE|2|0|0.6938175082206726|0.6920451894402504|0.5422619064648946|0.5546875|(0, 5)||
1|None|all|VALENCE|2|1|0.6823577602704366|0.6912714317440987|0.5809523820877075|0.5546875|(0, 6)||
1|None|all|VALENCE|2|2|0.6781992554664612|0.6902656480669975|0.5934523820877076|0.5546875|(0, 7)||
1|None|all|VALENCE|2|3|0.6729366819063822|0.6895452290773392|0.5773809532324473|0.5546875|(0, 8)||
1|None|all|VALENCE|2|4|0.6648786783218383|0.6893383488059044|0.588095239798228|0.5625|(0, 8)||
1|None|all|VALENCE|2|5|0.6526380697886149|0.6894064769148827|0.6166666666666667|0.5625|(0, 8)||
1|None|all|VALENCE|2|6|0.6582000136375428|0.6891991496086121|0.5910714308420817|0.546875|(0, 9)|0.6891991421580315|0.546875
1|None|all|VALENCE|3|0|0.6902154763539632|0.6921349242329597|0.5327380975087483|0.5546875|(0, 9)||
1|None|all|VALENCE|3|1|0.6836986263593038|0.6907804235816002|0.5678571432828903|0.5546875|(0, 9)||
1|None|all|VALENCE|3|2|0.6723019321759541|0.6903336718678474|0.6142857154210408|0.5546875|(0, 10)||
1|None|all|VALENCE|3|3|0.6719809770584106|0.6896898075938225|0.6160714308420817|0.5546875|(0, 9)||
1|None|all|VALENCE|3|4|0.6642897963523865|0.6900064870715141|0.6184523820877075|0.5546875|(0, 9)||
1|None|all|VALENCE|3|5|0.6573903679847717|0.6893635168671608|0.613095239798228|0.5546875|(0, 9)||
1|None|all|VALENCE|3|6|0.6527310729026794|0.6893324106931686|0.6184523820877075|0.5546875|(0, 5)|0.6893323883414268|0.5546875
1|None|all|VALENCE|4|0|0.6921142260233561|0.6915463730692863|0.5601190487543742|0.5546875|(0, 9)||
1|None|all|VALENCE|4|1|0.685544200738271|0.6901552230119705|0.5744047641754151|0.5546875|(0, 9)||
1|None|all|VALENCE|4|2|0.6786960601806641|0.6897470057010651|0.5851190487543741|0.5546875|(0, 9)||
1|None|all|VALENCE|4|3|0.6750211477279663|0.6890856474637985|0.5976190487543742|0.5546875|(0, 11)||
1|None|all|VALENCE|4|4|0.6719192226727804|0.6887195631861687|0.5839285731315613|0.5546875|(0, 11)||
1|None|all|VALENCE|4|5|0.6703797062238057|0.6880363970994949|0.586904764175415|0.5546875|(0, 10)||
1|None|all|VALENCE|4|6|0.6602607528368633|0.6881285607814789|0.6184523820877075|0.5546875|(0, 11)||
1|None|all|VALENCE|4|7|0.6541695515314738|0.6878151446580887|0.62380952835083|0.5546875|(0, 10)||
1|None|all|VALENCE|4|8|0.6476508259773255|0.6877602636814117|0.6380952397982279|0.5546875|(0, 10)||
1|None|all|VALENCE|4|9|0.6384153683980306|0.687811367213726|0.6339285731315613|0.5546875|(0, 9)||
1|None|all|VALENCE|4|10|0.6328281005223592|0.6881102696061134|0.6327380975087483|0.5546875|(0, 9)||
1|None|all|VALENCE|4|11|0.6073367913564046|0.6877471953630447|0.6589285731315613|0.5546875|(0, 9)|0.6877471804618835|0.5546875
1|None|all|VALENCE|5|0|0.689167590936025|0.6916124373674393|0.5601190487543742|0.5546875|(0, 9)||
1|None|all|VALENCE|5|1|0.6799294630686442|0.690674252808094|0.5702380975087483|0.5546875|(0, 9)||
1|None|all|VALENCE|5|2|0.6711493134498596|0.6897699162364006|0.5988095283508301|0.5546875|(0, 10)||
1|None|all|VALENCE|5|3|0.6675175388654073|0.6888525858521461|0.6005952397982279|0.5546875|(0, 9)||
1|None|all|VALENCE|5|4|0.6595637599627177|0.687840424478054|0.5910714308420817|0.5625|(0, 10)||
1|None|all|VALENCE|5|5|0.6448203941186269|0.687826469540596|0.6071428616841634|0.5390625|(0, 9)||
1|None|all|VALENCE|5|6|0.6389217694600423|0.6886899843811989|0.6404761950174968|0.5546875|(0, 9)||
1|None|all|VALENCE|5|7|0.6354864954948425|0.6874176934361458|0.6279761950174968|0.5859375|(0, 10)|0.6874177008867264|0.5859375
1|None|all|VALENCE|6|0|0.6911095579465231|0.6918330863118172|0.5755952397982279|0.5546875|(0, 9)||
1|None|all|VALENCE|6|1|0.6862395246823628|0.6909431964159012|0.5577380975087484|0.5546875|(0, 10)||
1|None|all|VALENCE|6|2|0.6877851963043213|0.6906061321496964|0.547023809949557|0.5546875|(0, 9)||
1|None|all|VALENCE|6|3|0.6764243563016256|0.6903628930449486|0.5892857154210408|0.5546875|(0, 9)||
1|None|all|VALENCE|6|4|0.6810891668001811|0.6896731927990913|0.5636904766162236|0.5546875|(0, 9)|0.6896731778979301|0.5546875
