,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_max_iter,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,mean_train_score,std_train_score
0,0.0009627607133653429,9.74144356730392e-05,0.00043900807698567707,1.1706543765688451e-05,0.01,linear,100000,,"{'C': 0.01, 'kernel': 'linear', 'max_iter': 100000}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6203703703703705,0.06928995160692482,11,0.6145833333333334,0.625,0.6666666666666666,0.6458333333333334,0.6458333333333334,0.6770833333333334,0.6145833333333334,0.6458333333333334,0.59375,0.6365740740740741,0.025251648413508597
1,0.0019197199079725477,0.00044444017744852185,0.000392807854546441,5.861015492443864e-05,1.0,linear,100000,,"{'C': 1.0, 'kernel': 'linear', 'max_iter': 100000}",0.8333333333333334,0.75,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.75,0.75,0.75,0.6574074074074074,0.13289537124451226,3,0.7395833333333334,0.7604166666666666,0.78125,0.78125,0.7395833333333334,0.7395833333333334,0.6875,0.71875,0.7395833333333334,0.7430555555555556,0.027777777777777773
2,0.03201047579447428,0.002044681172388778,0.000457710689968533,2.8689543356806627e-05,100.0,linear,100000,,"{'C': 100.0, 'kernel': 'linear', 'max_iter': 100000}",0.8333333333333334,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.9166666666666666,0.5833333333333334,0.75,0.6574074074074073,0.14404027024170413,5,0.7395833333333334,0.7604166666666666,0.8020833333333334,0.8020833333333334,0.78125,0.7291666666666666,0.7083333333333334,0.71875,0.7708333333333334,0.7569444444444444,0.03294039229342063
3,0.09368030230204265,0.0018801633518880675,0.0004685189988878038,1.840391174395367e-05,10000.0,linear,100000,,"{'C': 10000.0, 'kernel': 'linear', 'max_iter': 100000}",0.5833333333333334,0.5,0.25,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.75,0.5833333333333334,0.537037037037037,0.13671132463179075,24,0.59375,0.4375,0.5520833333333334,0.5520833333333334,0.5208333333333334,0.40625,0.65625,0.5416666666666666,0.5729166666666666,0.5370370370370371,0.0718525379405961
4,0.09422471788194445,0.0023417441942513006,0.0005052354600694445,4.828098141794239e-05,1000000.0,linear,100000,,"{'C': 1000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.5833333333333334,0.5,0.25,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.75,0.5833333333333334,0.537037037037037,0.13671132463179075,24,0.59375,0.4375,0.5520833333333334,0.5520833333333334,0.5208333333333334,0.40625,0.65625,0.5416666666666666,0.5729166666666666,0.5370370370370371,0.0718525379405961
5,0.09336203998989528,0.0020196416954324802,0.0004692872365315755,1.932514584461159e-05,100000000.0,linear,100000,,"{'C': 100000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.5833333333333334,0.5,0.25,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.75,0.5833333333333334,0.537037037037037,0.13671132463179075,24,0.59375,0.4375,0.5520833333333334,0.5520833333333334,0.5208333333333334,0.40625,0.65625,0.5416666666666666,0.5729166666666666,0.5370370370370371,0.0718525379405961
6,0.09431333012051052,0.003272132968496132,0.000499566396077474,2.6867704105853333e-05,10000000000.0,linear,100000,,"{'C': 10000000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.5833333333333334,0.5,0.25,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.75,0.5833333333333334,0.537037037037037,0.13671132463179075,24,0.59375,0.4375,0.5520833333333334,0.5520833333333334,0.5208333333333334,0.40625,0.65625,0.5416666666666666,0.5729166666666666,0.5370370370370371,0.0718525379405961
7,0.0009250640869140625,3.1693433685132785e-05,0.0004051261478000217,8.532719176373567e-06,0.01,rbf,100000,1e-09,"{'C': 0.01, 'gamma': 1e-09, 'kernel': 'rbf', 'max_iter': 100000}",0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.039283710065919325,28,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5277777777777778,0.004910463758239896
8,0.0009092754787868924,2.992610186785186e-05,0.00040080812242296006,7.397761737275467e-06,0.01,rbf,100000,1e-07,"{'C': 0.01, 'gamma': 1e-07, 'kernel': 'rbf', 'max_iter': 100000}",0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.039283710065919325,28,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5277777777777778,0.004910463758239896
9,0.0009253554873996311,3.647203018047724e-05,0.0004051261478000217,5.502343806425663e-06,0.01,rbf,100000,1e-05,"{'C': 0.01, 'gamma': 1e-05, 'kernel': 'rbf', 'max_iter': 100000}",0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.039283710065919325,28,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5277777777777778,0.004910463758239896
10,0.0009374883439805773,5.666960418068837e-05,0.00043002764383951825,5.9720668191680694e-05,0.01,rbf,100000,0.001,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}",0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.039283710065919325,28,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5277777777777778,0.004910463758239896
11,0.0009432368808322483,2.2583098700947945e-05,0.00041233168707953557,8.265262315319444e-06,0.01,rbf,100000,0.1,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}",0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.039283710065919325,28,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5277777777777778,0.004910463758239896
