segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
3|None|s01|VALENCE|0|0|1.6218615770339966|4.380776882171631|0.5520833432674408|0.5|(0, 0)||
3|None|s01|VALENCE|0|1|2.7978665828704834|0.8559138774871826|0.5625|0.5|(0, 0)||
3|None|s01|VALENCE|0|2|1.031847596168518|1.6019055843353271|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|0|3|2.3110049962997437|0.8547865748405457|0.3854166716337204|0.5|(0, 0)||
3|None|s01|VALENCE|0|4|0.672931432723999|1.254500389099121|0.6666666865348816|0.5|(0, 0)||
3|None|s01|VALENCE|0|5|1.6564287543296814|1.3257787227630615|0.5625|0.5|(0, 0)||
3|None|s01|VALENCE|0|6|1.5003301501274109|0.8032022714614868|0.6145833432674408|0.5|(0, 0)|0.8032022714614868|0.5
3|None|s01|VALENCE|1|0|1.1134144365787506|5.578332901000977|0.6354166865348816|0.5|(0, 0)||
3|None|s01|VALENCE|1|1|2.1323214769363403|0.7603129148483276|0.6979166865348816|0.4166666865348816|(0, 0)||
3|None|s01|VALENCE|1|2|1.386498123407364|0.9338752627372742|0.4791666716337204|0.5|(0, 0)||
3|None|s01|VALENCE|1|3|1.0492044985294342|0.9836210012435913|0.4375|0.5|(0, 0)||
3|None|s01|VALENCE|1|4|1.3957602679729462|0.9637157320976257|0.5729166716337204|0.5|(0, 0)||
3|None|s01|VALENCE|1|5|0.6433296799659729|0.7041323184967041|0.7083333432674408|0.5|(0, 0)||
3|None|s01|VALENCE|1|6|0.8014542460441589|0.6742598414421082|0.6145833432674408|0.5833333730697632|(0, 0)|0.6742598414421082|0.5833333730697632
3|None|s01|VALENCE|2|0|2.0566136837005615|2.7738547325134277|0.4479166716337204|0.5|(0, 0)||
3|None|s01|VALENCE|2|1|1.082443118095398|2.7484450340270996|0.6354166865348816|0.5|(0, 0)||
3|None|s01|VALENCE|2|2|3.076716661453247|2.5836145877838135|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|2|3|2.319508910179138|0.9600286483764648|0.6458333432674408|0.5|(0, 0)||
3|None|s01|VALENCE|2|4|1.0112971663475037|1.1108853816986084|0.53125|0.5|(0, 0)||
3|None|s01|VALENCE|2|5|1.414287269115448|0.8337952494621277|0.40625|0.5|(0, 0)||
3|None|s01|VALENCE|2|6|0.6321268677711487|1.0881094932556152|0.5833333432674408|0.5|(0, 0)||
3|None|s01|VALENCE|2|7|1.5962077975273132|1.4679315090179443|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|2|8|1.6781585216522217|1.0426007509231567|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|2|9|0.9082419276237488|0.7993725538253784|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|2|10|1.1628995835781097|1.0004734992980957|0.5104166716337204|0.5|(0, 0)||
3|None|s01|VALENCE|2|11|1.2883141040802002|0.7850011587142944|0.4375|0.25|(0, 0)|0.7850010395050049|0.25
3|None|s01|VALENCE|3|0|0.8562489300966263|4.592989921569824|0.8229166865348816|0.5|(0, 0)||
3|None|s01|VALENCE|3|1|1.640920102596283|1.1093268394470215|0.59375|0.5|(0, 0)||
3|None|s01|VALENCE|3|2|1.5202822089195251|0.6924182176589966|0.3854166716337204|0.5833333730697632|(0, 0)||
3|None|s01|VALENCE|3|3|0.8611969947814941|1.0743703842163086|0.5625|0.5|(0, 0)||
3|None|s01|VALENCE|3|4|1.1200180649757385|0.8053604960441589|0.6458333432674408|0.5|(0, 0)||
3|None|s01|VALENCE|3|5|0.6633676290512085|0.7032561302185059|0.6979166865348816|0.5|(0, 0)||
3|None|s01|VALENCE|3|6|0.5434763133525848|0.7110918760299683|0.7604166865348816|0.5|(0, 0)||
3|None|s01|VALENCE|3|7|0.6089940369129181|0.6840002536773682|0.625|0.5|(0, 0)||
3|None|s01|VALENCE|3|8|0.6089919209480286|0.7735325694084167|0.7083333432674408|0.5|(0, 0)||
