segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
3|None|s01|VALENCE|0|0|0.6914876997470856|0.6954517364501953|0.4791666716337204|0.4166666865348816|(0, 7)||
3|None|s01|VALENCE|0|1|0.6835799217224121|0.6898024082183838|0.59375|0.5|(0, 1)||
3|None|s01|VALENCE|0|2|0.6557540893554688|0.6832761168479919|0.7916666865348816|0.5833333730697632|(0, 1)||
3|None|s01|VALENCE|0|3|0.6411612629890442|0.6790270805358887|0.8333333432674408|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|4|0.632272481918335|0.6749464273452759|0.8229166865348816|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|5|0.6088666319847107|0.6716829538345337|0.90625|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|6|0.6167348921298981|0.6695713996887207|1.0|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|7|0.6181302964687347|0.6699005961418152|0.8020833432674408|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|8|0.5711594521999359|0.6705138087272644|0.9375|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|9|0.554784744977951|0.670708179473877|0.9375|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|10|0.5335960388183594|0.6690623164176941|0.9375|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|11|0.531122475862503|0.6669284701347351|0.8854166865348816|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|12|0.5142133235931396|0.665391206741333|0.8541666865348816|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|13|0.5060431063175201|0.6640931963920593|0.8541666865348816|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|14|0.5032072514295578|0.6635603904724121|0.96875|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|15|0.4740334004163742|0.662371039390564|0.96875|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|0|16|0.4870850443840027|0.6615007519721985|0.9166666865348816|0.5833333730697632|(0, 1)|0.6615007519721985|0.5833333730697632
3|None|s01|VALENCE|1|0|0.694496214389801|0.7027175426483154|0.4895833432674408|0.4166666865348816|(0, 1)|0.702717661857605|0.4166666865348816
3|None|s01|VALENCE|2|0|0.6746852695941925|0.7191017866134644|0.6979166865348816|0.25|(0, 1)|0.7191018462181091|0.25
3|None|s01|VALENCE|3|0|0.7006593644618988|0.6878650188446045|0.4479166716337204|0.6666666865348816|(0, 0)|0.6878650188446045|0.6666666865348816
3|None|s01|VALENCE|4|0|0.7037465870380402|0.7010871171951294|0.3958333358168602|0.4166666865348816|(0, 1)|0.7010871171951294|0.4166666865348816
3|None|s01|VALENCE|5|0|0.6951943933963776|0.7097573280334473|0.4166666716337204|0.3333333432674408|(0, 1)||
3|None|s01|VALENCE|5|1|0.6684224009513855|0.7122153639793396|0.7604166865348816|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|5|2|0.6478477120399475|0.7122650146484375|0.9375|0.3333333432674408|(0, 1)||
3|None|s01|VALENCE|5|3|0.6286067962646484|0.7114970684051514|0.9166666865348816|0.3333333432674408|(0, 1)||
3|None|s01|VALENCE|5|4|0.6085948348045349|0.7101342082023621|0.8229166865348816|0.3333333432674408|(0, 1)||
3|None|s01|VALENCE|5|5|0.5847375988960266|0.7092482447624207|0.9375|0.3333333432674408|(0, 1)||
3|None|s01|VALENCE|5|6|0.573459804058075|0.7092711925506592|0.9375|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|5|7|0.5462045073509216|0.7088591456413269|0.96875|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|5|8|0.5336112976074219|0.7078893184661865|0.9166666865348816|0.4166666865348816|(0, 1)|0.7078894376754761|0.4166666865348816
3|None|s01|VALENCE|6|0|0.6813677847385406|0.706314206123352|0.5833333432674408|0.25|(0, 1)||
3|None|s01|VALENCE|6|1|0.6609652638435364|0.7029367685317993|0.7916666865348816|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|2|0.6427226960659027|0.7003326416015625|0.7395833432674408|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|3|0.6209706664085388|0.6986705660820007|0.90625|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|4|0.6097829937934875|0.6971139311790466|0.8541666865348816|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|5|0.6090110242366791|0.6958603262901306|0.8541666865348816|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|6|0.5456720590591431|0.6942833662033081|0.9375|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|7|0.5386336147785187|0.6926779747009277|0.90625|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|8|0.5352289974689484|0.6914214491844177|0.8541666865348816|0.4166666865348816|(0, 1)||
3|None|s01|VALENCE|6|9|0.5007035136222839|0.6906695365905762|0.90625|0.4166666865348816|(0, 1)|0.6906694769859314|0.4166666865348816
3|None|s01|VALENCE|7|0|0.7022343873977661|0.685386598110199|0.5|0.5|(0, 1)||
3|None|s01|VALENCE|7|1|0.6853399276733398|0.6818551421165466|0.5625|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|7|2|0.669345498085022|0.6796301603317261|0.7083333432674408|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|7|3|0.653209924697876|0.6773662567138672|0.9375|0.6666666865348816|(0, 1)||
3|None|s01|VALENCE|7|4|0.6206184029579163|0.6755093336105347|0.96875|0.5833333730697632|(0, 1)||
3|None|s01|VALENCE|7|5|0.6127253472805023|0.6743001937866211|0.8541666865348816|0.5833333730697632|(0, 1)||
