len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_time
none|s01|AROUSAL|0|33|0.09284338501562257|1.8661518340048038|0.9679203539823009|0.5789473684210527|(0, 2)
none|s01|AROUSAL|0|34|0.08306628827776233|1.7496888857138784|0.9684734513274337|0.5953947368421053|(0, 2)
none|s01|AROUSAL|0|35|0.08056834404999637|1.7836264701266038|0.9701327433628318|0.5888157894736842|(0, 2)
none|s01|AROUSAL|0|36|0.08196695363334487|1.7523826297960783|0.9695796460176991|0.5855263157894737|(0, 2)
none|s01|AROUSAL|0|37|0.07998356301609459|2.027658842111889|0.9684734513274337|0.5855263157894737|(0, 2)
none|s01|AROUSAL|0|38|0.07822113391836133|1.8427741464815641|0.9701327433628318|0.6019736842105263|(0, 2)
none|s01|AROUSAL|0|39|0.06403494298363319|2.0850327234519157|0.9817477876106194|0.6101973684210527|(0, 2)
none|s01|AROUSAL|0|40|0.10582201685591609|1.9159186027551953|0.9585176991150443|0.587171052631579|(0, 2)
none|s01|AROUSAL|0|41|0.02452744658113317|2.331769867947227|0.9950221238938053|0.6036184210526315|(0, 2)
none|s01|AROUSAL|0|42|0.046419772765582706|1.9843392372131348|0.9823008849557522|0.5789473684210527|(0, 2)
none|s01|AROUSAL|0|43|0.062445691458064966|1.764781132732567|0.9789823008849557|0.6101973684210527|(0, 2)
none|s01|AROUSAL|0|44|0.08622877189139547|1.6103996963877427|0.9668141592920354|0.5822368421052632|(0, 2)
none|s01|AROUSAL|0|45|0.076080648600437|1.7982297853419655|0.9756637168141593|0.6052631578947368|(0, 2)
none|s01|AROUSAL|0|46|0.032821936610636954|2.0777455728108944|0.9894911504424779|0.6217105263157895|(0, 2)
none|s01|AROUSAL|0|47|0.044909092305594873|2.251611844489449|0.985066371681416|0.5773026315789473|(0, 2)
none|s01|AROUSAL|0|48|0.059530557804963496|1.9825508578827507|0.9762168141592921|0.5756578947368421|(0, 2)
none|s01|AROUSAL|0|49|0.08974974958403283|1.9518804424687435|0.9701327433628318|0.5575657894736842|(0, 2)
none|s01|VALENCE|0|0|0.6485736174921019|0.8117857622472864|0.6653761061946902|0.3996710526315789|(0, 2)
none|s01|VALENCE|0|1|0.6415104863390458|0.8175237790534371|0.6670353982300885|0.3980263157894737|(0, 2)
none|s01|VALENCE|0|2|0.6348735130993666|0.7816089234854046|0.668141592920354|0.40131578947368424|(0, 2)
none|s01|VALENCE|0|3|0.614536563643312|0.7384355052521354|0.6742256637168141|0.4934210526315789|(0, 2)
none|s01|VALENCE|0|4|0.5598395437793394|0.7534209678047582|0.7096238938053098|0.4901315789473684|(0, 2)
none|s01|VALENCE|0|5|0.4979921891889741|0.9873099295716536|0.7555309734513275|0.48848684210526316|(0, 2)
none|s01|VALENCE|0|6|0.4211365634624937|1.2088061100558232|0.8141592920353983|0.4621710526315789|(0, 2)
none|s01|VALENCE|0|7|0.3872955959718839|1.0623149048340947|0.8174778761061947|0.44901315789473684|(0, 2)
none|s01|VALENCE|0|8|0.3656064663576869|0.873408389718909|0.8445796460176991|0.5740131578947368|(0, 2)
none|s01|VALENCE|0|9|0.3173862316571506|0.9809821012773012|0.8722345132743363|0.5970394736842105|(0, 2)
none|s01|VALENCE|0|10|0.28944104794511755|1.1861219013992108|0.8832964601769911|0.5427631578947368|(0, 2)
none|s01|VALENCE|0|11|0.25386453769375794|1.0623814157749478|0.8921460176991151|0.5888157894736842|(0, 2)
none|s01|VALENCE|0|12|0.24091771396651732|1.225223095793473|0.9004424778761062|0.5707236842105263|(0, 2)
none|s01|VALENCE|0|13|0.23248556974978574|1.203230664918297|0.9043141592920354|0.5740131578947368|(0, 2)
none|s01|VALENCE|0|14|0.2092389972072787|1.2234252173649638|0.9137168141592921|0.5822368421052632|(0, 2)
none|s01|VALENCE|0|15|0.19384292765330952|1.367684343927785|0.922566371681416|0.555921052631579|(0, 2)
none|s01|VALENCE|0|16|0.16743379470323566|1.0858957798857438|0.9358407079646017|0.5921052631578947|(0, 2)
none|s01|VALENCE|0|17|0.15325932208844253|1.295833474711368|0.9435840707964602|0.6036184210526315|(0, 2)
none|s01|VALENCE|0|18|0.12977126117927573|1.3359014360528243|0.9485619469026548|0.5921052631578947|(0, 2)
none|s01|VALENCE|0|19|0.1506535800717837|1.537413598675477|0.9386061946902655|0.5805921052631579|(0, 2)
none|s01|VALENCE|0|20|0.1318068526916008|1.2651106032886004|0.9480088495575221|0.6036184210526315|(0, 2)
none|s01|VALENCE|0|21|0.12134657932066284|2.1449361129810938|0.9529867256637168|0.5230263157894737|(0, 2)
none|s01|VALENCE|0|22|0.1298701014180165|1.5337459617539455|0.9502212389380531|0.5970394736842105|(0, 2)
none|s01|VALENCE|0|23|0.1674025154392342|1.4367429370942868|0.9408185840707964|0.5953947368421053|(0, 2)
none|s01|VALENCE|0|24|0.14681989541359708|1.479005452049406|0.9446902654867256|0.6118421052631579|(0, 2)
none|s01|VALENCE|0|25|0.07442561204368002|1.65110875901423|0.9712389380530974|0.5953947368421053|(0, 2)
none|s01|VALENCE|0|26|0.05901393727234573|2.1172472834587097|0.9767699115044248|0.5822368421052632|(0, 2)
none|s01|VALENCE|0|27|0.11637494739441745|1.9085643714980076|0.9579646017699115|0.5411184210526315|(0, 2)
none|s01|VALENCE|0|28|0.10788919599891632|1.8053351295621771|0.9585176991150443|0.5674342105263158|(0, 2)
none|s01|VALENCE|0|29|0.07418584326628298|2.048562090647848|0.9734513274336283|0.5674342105263158|(0, 2)
none|s01|VALENCE|0|30|0.16847199471914662|2.101935565471649|0.9352876106194691|0.5098684210526315|(0, 2)
none|s01|VALENCE|0|31|0.10225191301114|1.7060757922498804|0.9607300884955752|0.5476973684210527|(0, 2)
none|s01|VALENCE|0|32|0.07001180300670387|1.5847758227273037|0.9745575221238938|0.600328947368421|(0, 2)
none|s01|VALENCE|0|33|0.11585632727514392|1.317388723555364|0.9546460176991151|0.6069078947368421|(0, 2)
none|s01|VALENCE|0|34|0.07455032350973481|1.8512622070939917|0.978429203539823|0.5838815789473685|(0, 2)
none|s01|VALENCE|0|35|0.05316486838273704|1.958899526219619|0.9817477876106194|0.5773026315789473|(0, 2)
none|s01|VALENCE|0|36|0.07087301773192213|2.162869161681125|0.9745575221238938|0.5641447368421053|(0, 2)
none|s01|VALENCE|0|37|0.07905618894837005|2.1616823814417185|0.9728982300884956|0.5476973684210527|(0, 2)
none|s01|VALENCE|0|38|0.057186430499917805|1.736845012558134|0.9823008849557522|0.5921052631578947|(0, 2)
none|s01|VALENCE|0|39|0.04796410410508382|1.688609082447855|0.9828539823008849|0.6118421052631579|(0, 2)
none|s01|VALENCE|0|40|0.027245929188597782|2.2893710544234827|0.9939159292035398|0.5921052631578947|(0, 2)
none|s01|VALENCE|0|41|0.06967167528186496|1.6661211158099927|0.9778761061946902|0.5723684210526315|(0, 2)
none|s01|VALENCE|0|42|0.07084284576101113|1.8094951761396307|0.9751106194690266|0.5740131578947368|(0, 2)
none|s01|VALENCE|0|43|0.049348987224800266|2.512369498218361|0.9845132743362832|0.5476973684210527|(0, 2)
none|s01|VALENCE|0|44|0.12072159221964533|1.4395746980842792|0.9618362831858407|0.5674342105263158|(0, 2)
none|s01|VALENCE|0|45|0.042059383616758|2.2402094712382867|0.9872787610619469|0.5460526315789473|(0, 2)
none|s01|VALENCE|0|46|0.03375083266703857|2.1768028579260172|0.9883849557522124|0.5756578947368421|(0, 2)
none|s01|VALENCE|0|47|0.06631197382652704|1.9134242816975242|0.9778761061946902|0.5855263157894737|(0, 2)
none|s01|VALENCE|0|48|0.07782734553247228|1.6974682447157408|0.9701327433628318|0.5723684210526315|(0, 2)
none|s01|VALENCE|0|49|0.033474664147160285|2.096400024467393|0.9911504424778761|0.600328947368421|(0, 2)
none|s01|AROUSAL|1|0|0.6880744447750328|0.675353500403856|0.5514380530973452|0.6990131578947368|(0, 2)
none|s01|AROUSAL|1|1|0.6856867132988651|0.6370008760376981|0.5613938053097345|0.6990131578947368|(0, 2)
none|s01|AROUSAL|1|2|0.6811969032329795|0.6238793871904674|0.5768805309734514|0.7055921052631579|(0, 2)
none|s01|AROUSAL|1|3|0.6467891448894433|0.6317504871832696|0.6360619469026548|0.6990131578947368|(0, 2)
none|s01|AROUSAL|1|4|0.5453898178792633|0.7009593616974982|0.7245575221238938|0.6710526315789473|(0, 2)
none|s01|AROUSAL|1|5|0.46540129969341565|0.6282428283440439|0.7903761061946902|0.7286184210526315|(0, 2)
none|s01|AROUSAL|1|6|0.43544783594861497|1.1423912001283545|0.8030973451327433|0.5016447368421053|(0, 2)
none|s01|AROUSAL|1|7|0.41878257962191|1.0961410936556364|0.8147123893805309|0.6299342105263158|(0, 2)
none|s01|AROUSAL|1|8|0.37459098989457157|0.6506754548141831|0.8285398230088495|0.7302631578947368|(0, 2)
none|s01|AROUSAL|1|9|0.336627983348032|0.8082446918675774|0.855641592920354|0.7023026315789473|(0, 2)
none|s01|AROUSAL|1|10|0.29964347397990987|0.7481274083256721|0.8700221238938053|0.7286184210526315|(0, 2)
none|s01|AROUSAL|1|11|0.3058794528839335|0.7660924760918868|0.870575221238938|0.71875|(0, 2)
none|s01|AROUSAL|1|12|0.258971572251974|0.7673533660800833|0.8976769911504425|0.7088815789473685|(0, 2)
none|s01|AROUSAL|1|13|0.2685855487938476|0.819052381735099|0.8926991150442478|0.6957236842105263|(0, 2)
none|s01|AROUSAL|1|14|0.23351457391956212|0.8966620438977292|0.9076327433628318|0.7138157894736842|(0, 2)
none|s01|AROUSAL|1|15|0.20761933067269558|1.1142476946115494|0.9175884955752213|0.6792763157894737|(0, 2)
none|s01|AROUSAL|1|16|0.1702640716118359|0.9893407998116392|0.9341814159292036|0.7105263157894737|(0, 2)
none|s01|AROUSAL|1|17|0.18989039945160657|1.1101617068052292|0.9286504424778761|0.7055921052631579|(0, 2)
none|s01|AROUSAL|1|18|0.1677325789083158|0.9174708613243542|0.9325221238938053|0.7286184210526315|(0, 2)
none|s01|AROUSAL|1|19|0.1799972729048634|0.9958837632285921|0.9352876106194691|0.7105263157894737|(0, 2)
none|s01|AROUSAL|1|20|0.19431589200960853|1.0271353917686563|0.9209070796460177|0.6990131578947368|(0, 2)
none|s01|AROUSAL|1|21|0.131250937255017|1.065429448689285|0.9507743362831859|0.7220394736842105|(0, 2)
none|s01|AROUSAL|1|22|0.12875339601485603|1.1763710669781033|0.9518805309734514|0.7055921052631579|(0, 2)
none|s01|AROUSAL|1|23|0.14117464637054147|1.2641230119686377|0.9408185840707964|0.7088815789473685|(0, 2)
none|s01|AROUSAL|1|24|0.16227775565719446|0.8674493534000296|0.9386061946902655|0.7302631578947368|(0, 2)
none|s01|AROUSAL|1|25|0.09005537144922182|1.3203735139809156|0.9712389380530974|0.7023026315789473|(0, 2)
none|s01|AROUSAL|1|26|0.11037901644306504|1.2470028525904606|0.9612831858407079|0.7138157894736842|(0, 2)
none|s01|AROUSAL|1|27|0.11300672449797919|1.0764976890855713|0.9551991150442478|0.71875|(0, 2)
none|s01|AROUSAL|1|28|0.10553760690186008|1.4652803673555976|0.9629424778761062|0.7138157894736842|(0, 2)
none|s01|AROUSAL|1|29|0.08463917483072893|1.2943051337803666|0.9695796460176991|0.7236842105263158|(0, 2)
none|s01|AROUSAL|1|30|0.11215973304444513|1.1585017191736322|0.9601769911504425|0.7203947368421053|(0, 2)
none|s01|AROUSAL|1|31|0.08943566815119929|1.197373422745027|0.9623893805309734|0.7203947368421053|(0, 2)
none|s01|AROUSAL|1|32|0.15960933898670385|0.8396685570478439|0.9336283185840708|0.7319078947368421|(0, 2)
none|s01|AROUSAL|1|33|0.07516371618247533|1.5311617523823913|0.9717920353982301|0.6957236842105263|(0, 2)
none|s01|AROUSAL|1|34|0.09770512350925566|1.1587414161155098|0.9646017699115044|0.7171052631578947|(0, 2)
none|s01|AROUSAL|1|35|0.1001720081899414|1.3253410795801563|0.963495575221239|0.7039473684210527|(0, 2)
none|s01|AROUSAL|1|36|0.10569399058719915|1.2401743499856246|0.963495575221239|0.6973684210526315|(0, 2)
none|s01|AROUSAL|1|37|0.07190933219668151|1.3298606449051906|0.9778761061946902|0.725328947368421|(0, 2)
none|s01|AROUSAL|1|38|0.06617445826934304|1.3492955251743919|0.9745575221238938|0.6973684210526315|(0, 2)
none|s01|AROUSAL|1|39|0.06842906129406354|1.519853776222781|0.9762168141592921|0.7138157894736842|(0, 2)
none|s01|AROUSAL|1|40|0.06848817935576086|1.6484249565554292|0.9756637168141593|0.6973684210526315|(0, 2)
none|s01|AROUSAL|1|41|0.0658976888053317|1.2391987332191907|0.9762168141592921|0.7220394736842105|(0, 2)
none|s01|AROUSAL|1|42|0.06428413580643606|1.437145837043461|0.9767699115044248|0.6990131578947368|(0, 2)
none|s01|AROUSAL|1|43|0.05408404240450632|1.6735471259606511|0.9811946902654868|0.6858552631578947|(0, 2)
none|s01|AROUSAL|1|44|0.050594582966223885|1.3055537662615901|0.9834070796460177|0.7319078947368421|(0, 2)
none|s01|AROUSAL|1|45|0.04506115251904832|1.382640974302041|0.9834070796460177|0.7154605263157895|(0, 2)
none|s01|AROUSAL|1|46|0.05148673146567513|1.5455326390893835|0.980641592920354|0.712171052631579|(0, 2)
none|s01|AROUSAL|1|47|0.03409759792966966|1.533744868479277|0.9883849557522124|0.7055921052631579|(0, 2)
none|s01|AROUSAL|1|48|0.05212846351838959|1.4256092482491542|0.9817477876106194|0.71875|(0, 2)
none|s01|AROUSAL|1|49|0.06058470556508354|1.26443804369161|0.9756637168141593|0.7203947368421053|(0, 2)
none|s01|VALENCE|1|0|0.6882052817175873|0.6594065568949047|0.5652654867256637|0.7039473684210527|(0, 2)
none|s01|VALENCE|1|1|0.6842733827312436|0.6345984982816797|0.566924778761062|0.7006578947368421|(0, 2)
none|s01|VALENCE|1|2|0.6761047592205284|0.6422724315994665|0.5619469026548672|0.6907894736842105|(0, 2)
none|s01|VALENCE|1|3|0.6420264122760402|0.7368419248806802|0.6377212389380531|0.4901315789473684|(0, 2)
none|s01|VALENCE|1|4|0.5968422277838783|0.5510218268946597|0.6880530973451328|0.71875|(0, 2)
none|s01|VALENCE|1|5|0.50703513015688|0.5649897511068144|0.7494469026548672|0.7154605263157895|(0, 2)
none|s01|VALENCE|1|6|0.449265064259546|0.6415238035352606|0.7992256637168141|0.6973684210526315|(0, 2)
none|s01|VALENCE|1|7|0.4115620482284411|0.6995953062647268|0.8130530973451328|0.6710526315789473|(0, 2)
none|s01|VALENCE|1|8|0.3644146037708342|1.167451176988451|0.8539823008849557|0.6299342105263158|(0, 2)
none|s01|VALENCE|1|9|0.35798249525570236|0.7756763037882353|0.8401548672566371|0.6710526315789473|(0, 2)
none|s01|VALENCE|1|10|0.3435858808194114|0.7292787550311339|0.8467920353982301|0.7105263157894737|(0, 2)
none|s01|VALENCE|1|11|0.3083306334714974|1.055872610525081|0.8650442477876106|0.6595394736842105|(0, 2)
none|s01|VALENCE|1|12|0.3066776843197578|0.8771736480687794|0.8667035398230089|0.6973684210526315|(0, 2)
none|s01|VALENCE|1|13|0.2645234805490591|0.9844389095118171|0.8844026548672567|0.6858552631578947|(0, 2)
none|s01|VALENCE|1|14|0.24739990604266657|0.973017178083721|0.9015486725663717|0.694078947368421|(0, 2)
none|s01|VALENCE|1|15|0.2515186710629316|0.9260342089753402|0.894358407079646|0.6875|(0, 2)
none|s01|VALENCE|1|16|0.21647653188061924|0.9028754579393488|0.9214601769911505|0.7138157894736842|(0, 2)
none|s01|VALENCE|1|17|0.2378051304546869|0.8535489502706026|0.9026548672566371|0.6842105263157895|(0, 2)
none|s01|VALENCE|1|18|0.17691550149986174|1.059670703436591|0.9297566371681416|0.725328947368421|(0, 2)
none|s01|VALENCE|1|19|0.1948492798739962|1.2119875589483662|0.9253318584070797|0.6529605263157895|(0, 2)
none|s01|VALENCE|1|20|0.18726607412099838|0.9451593858631033|0.9236725663716814|0.6973684210526315|(0, 2)
none|s01|VALENCE|1|21|0.1889048593234172|0.977941321307107|0.9297566371681416|0.6694078947368421|(0, 2)
none|s01|VALENCE|1|22|0.16540076888570215|1.090125648598922|0.9352876106194691|0.6858552631578947|(0, 2)
none|s01|VALENCE|1|23|0.18421854438936025|1.1842620723733777|0.9264380530973452|0.6875|(0, 2)
none|s01|VALENCE|1|24|0.18348680049659008|0.9790217100005401|0.9275442477876106|0.6973684210526315|(0, 2)
none|s01|VALENCE|1|25|0.1150968521586166|1.191898163506075|0.9585176991150443|0.6842105263157895|(0, 2)
none|s01|VALENCE|1|26|0.13497886142437965|1.3291786834597588|0.9457964601769911|0.6430921052631579|(0, 2)
none|s01|VALENCE|1|27|0.13802818222943924|1.1269360310152958|0.9518805309734514|0.6759868421052632|(0, 2)
none|s01|VALENCE|1|28|0.09547846028334007|1.2201021070543088|0.9651548672566371|0.6743421052631579|(0, 2)
none|s01|VALENCE|1|29|0.11247502379036978|1.1662447436859733|0.9563053097345132|0.694078947368421|(0, 2)
none|s01|VALENCE|1|30|0.12743505152700618|1.600690967942539|0.9563053097345132|0.6414473684210527|(0, 2)
none|s01|VALENCE|1|31|0.08150144745142454|1.3970784871397834|0.9706858407079646|0.694078947368421|(0, 2)
none|s01|VALENCE|1|32|0.09863850223601062|1.23442392796278|0.9651548672566371|0.6891447368421053|(0, 2)
none|s01|VALENCE|1|33|0.09066023684593033|1.3006945299474817|0.9695796460176991|0.6842105263157895|(0, 2)
none|s01|VALENCE|1|34|0.09502314561071386|1.6096328473404835|0.9640486725663717|0.6743421052631579|(0, 2)
none|s01|VALENCE|1|35|0.08084421887359194|1.866061287490945|0.9728982300884956|0.6365131578947368|(0, 2)
none|s01|VALENCE|1|36|0.10393878249698772|1.324678464547584|0.9612831858407079|0.6381578947368421|(0, 2)
none|s01|VALENCE|1|37|0.0903167035142207|1.5167839417332096|0.9706858407079646|0.6875|(0, 2)
none|s01|VALENCE|1|38|0.12663060039553825|1.4706072289692729|0.9551991150442478|0.6957236842105263|(0, 2)
none|s01|VALENCE|1|39|0.09454314974425114|1.3035895114666538|0.963495575221239|0.6891447368421053|(0, 2)
none|s01|VALENCE|1|40|0.09211375483155118|1.1682954595277184|0.9651548672566371|0.7072368421052632|(0, 2)
none|s01|VALENCE|1|41|0.08545962863280314|1.5280990024146281|0.9662610619469026|0.6513157894736842|(0, 2)
none|s01|VALENCE|1|42|0.09377374521361878|1.5649637328950983|0.9651548672566371|0.6661184210526315|(0, 2)
none|s01|VALENCE|1|43|0.0731060506149599|1.423890974960829|0.9728982300884956|0.6842105263157895|(0, 2)
none|s01|VALENCE|1|44|0.05065124153584011|2.1861060136242916|0.9823008849557522|0.6019736842105263|(0, 2)
none|s01|VALENCE|1|45|0.10516186498220911|1.386414138894332|0.959070796460177|0.6694078947368421|(0, 2)
none|s01|VALENCE|1|46|0.0573339738689396|1.6802266059737456|0.9811946902654868|0.6924342105263158|(0, 2)
none|s01|VALENCE|1|47|0.0680510972289624|1.5146687214115733|0.974004424778761|0.6710526315789473|(0, 2)
none|s01|VALENCE|1|48|0.07882808603601843|1.2527919886143584|0.9717920353982301|0.6957236842105263|(0, 2)
none|s01|VALENCE|1|49|0.042821421130329565|1.7051047306311757|0.9839601769911505|0.6661184210526315|(0, 2)
none|s01|AROUSAL|2|0|0.6621717810630798|0.7341468412625162|0.6277654867256637|0.49835526315789475|(0, 2)
none|s01|AROUSAL|2|1|0.658887385267072|0.7297615581437161|0.6327433628318584|0.5016447368421053|(0, 2)
none|s01|AROUSAL|2|2|0.6555004555039701|0.7694548666477203|0.6338495575221239|0.5|(0, 2)
none|s01|AROUSAL|2|3|0.6528329487922973|0.6959282159805298|0.6338495575221239|0.5115131578947368|(0, 2)
none|s01|AROUSAL|2|4|0.6318363658094828|0.7146742398801603|0.646570796460177|0.5197368421052632|(0, 2)
none|s01|AROUSAL|2|5|0.563517692606006|0.69797062716986|0.7018805309734514|0.6151315789473685|(0, 2)
none|s01|AROUSAL|2|6|0.5034280642207745|0.6715814149693439|0.7527654867256637|0.6332236842105263|(0, 2)
none|s01|AROUSAL|2|7|0.45938322093107004|0.6392847221148642|0.7688053097345132|0.6661184210526315|(0, 2)
none|s01|AROUSAL|2|8|0.4576409241530748|0.710481697791501|0.7815265486725663|0.6200657894736842|(0, 2)
none|s01|AROUSAL|2|9|0.4164329950524642|0.7718143196482408|0.8125|0.6381578947368421|(0, 2)
none|s01|AROUSAL|2|10|0.37321839303569454|0.8134530704272421|0.8246681415929203|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|11|0.3788024419176895|0.7360351109190991|0.8301991150442478|0.6463815789473685|(0, 2)
none|s01|AROUSAL|2|12|0.37556688045769665|0.7395488878614024|0.8185840707964602|0.6480263157894737|(0, 2)
none|s01|AROUSAL|2|13|0.3526778090580375|0.7619601872406507|0.8379424778761062|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|14|0.3276434133274365|0.8845283051854685|0.8506637168141593|0.65625|(0, 2)
none|s01|AROUSAL|2|15|0.3143091398925908|0.7587645587168241|0.8539823008849557|0.6513157894736842|(0, 2)
none|s01|AROUSAL|2|16|0.26751794201214757|1.0059519614043988|0.8893805309734514|0.6611842105263158|(0, 2)
none|s01|AROUSAL|2|17|0.2723510908539844|1.2167876103990956|0.8860619469026548|0.6595394736842105|(0, 2)
none|s01|AROUSAL|2|18|0.2750706905416683|1.2621936045194928|0.8788716814159292|0.6529605263157895|(0, 2)
none|s01|AROUSAL|2|19|0.23636429410724513|1.1260688085305064|0.9037610619469026|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|20|0.23517413437366486|1.0825910960373126|0.9070796460176991|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|21|0.20004128722424527|1.2136905601150112|0.9203539823008849|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|22|0.21442518877772104|1.3559603847955402|0.9186946902654868|0.6644736842105263|(0, 2)
none|s01|AROUSAL|2|23|0.17129265291171264|1.1454434928141142|0.9363938053097345|0.6398026315789473|(0, 2)
none|s01|AROUSAL|2|24|0.17417251462100353|1.1968158703101308|0.9347345132743363|0.6414473684210527|(0, 2)
none|s01|AROUSAL|2|25|0.159294754621136|1.4278728867831982|0.9463495575221239|0.6513157894736842|(0, 2)
none|s01|AROUSAL|2|26|0.18669693771980506|1.2969656563118885|0.9286504424778761|0.6578947368421053|(0, 2)
none|s01|AROUSAL|2|27|0.14840480612706294|1.2683457575346295|0.9513274336283186|0.631578947368421|(0, 2)
none|s01|AROUSAL|2|28|0.17653005295721566|1.1225582706300836|0.9347345132743363|0.649671052631579|(0, 2)
none|s01|AROUSAL|2|29|0.1419460354290441|1.5070911743923237|0.9474557522123894|0.6529605263157895|(0, 2)
none|s01|AROUSAL|2|30|0.1620432555148032|1.2530669875835116|0.9402654867256637|0.6365131578947368|(0, 2)
none|s01|AROUSAL|2|31|0.136362175399487|1.4091135757534128|0.9502212389380531|0.6463815789473685|(0, 2)
none|s01|AROUSAL|2|32|0.1254633129986448|1.2805626400207217|0.9518805309734514|0.6348684210526315|(0, 2)
none|s01|AROUSAL|2|33|0.10910102955799188|1.3238535499886463|0.9607300884955752|0.6414473684210527|(0, 2)
none|s01|AROUSAL|2|34|0.12988645294928444|1.6919535790619098|0.9491150442477876|0.6282894736842105|(0, 2)
none|s01|AROUSAL|2|35|0.11124132367559766|1.8076312447849072|0.9623893805309734|0.6167763157894737|(0, 2)
none|s01|AROUSAL|2|36|0.08434923285354687|1.6837635648093725|0.9706858407079646|0.6299342105263158|(0, 2)
none|s01|AROUSAL|2|37|0.09179191305755383|1.5398029771290327|0.9662610619469026|0.65625|(0, 2)
none|s01|AROUSAL|2|38|0.12416019471593004|1.3278670263917822|0.9540929203539823|0.662828947368421|(0, 2)
