segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
60|None|s01|VALENCE|0|0|0.6927283485730489|0.7003158926963806|0.525|0.4666666666666667|(0, 1)|0.7003158926963806|0.4666666666666667
60|None|s01|VALENCE|1|0|0.6902300556500752|0.7092691461245219|0.5145833333333333|0.45|(0, 1)|0.7092691381772359|0.45
60|None|s01|VALENCE|2|0|0.6739658534526825|0.7038183132807414|0.5854166666666667|0.5083333333333333|(0, 1)|0.7038182854652405|0.5083333333333333
60|None|s01|VALENCE|3|0|0.6992711583773296|0.6881013592084249|0.4583333333333333|0.5458333333333333|(0, 1)||
60|None|s01|VALENCE|3|1|0.6804260969161987|0.6840208729108175|0.55|0.5625|(0, 1)||
60|None|s01|VALENCE|3|2|0.6671217381954193|0.6815068602561951|0.6041666666666666|0.575|(0, 1)||
60|None|s01|VALENCE|3|3|0.6520323872566223|0.6775751829147338|0.6416666666666667|0.5875|(0, 1)||
60|None|s01|VALENCE|3|4|0.6378755390644073|0.6760162949562073|0.6354166666666666|0.5875|(0, 1)||
60|None|s01|VALENCE|3|5|0.6174150586128235|0.677904196580251|0.69375|0.6041666666666666|(0, 1)||
60|None|s01|VALENCE|3|6|0.582789146900177|0.6689453879992168|0.71875|0.6041666666666666|(0, 1)|0.6689453919728597|0.6041666666666666
60|None|s01|VALENCE|4|0|0.6927779932816823|0.6905707240104675|0.5291666666666667|0.5291666666666667|(0, 1)|0.6905707240104675|0.5291666666666667
60|None|s01|VALENCE|5|0|0.6772777934869131|0.7098801493644714|0.5958333333333333|0.5041666666666667|(0, 1)|0.7098801493644714|0.5041666666666667
60|None|s01|VALENCE|6|0|0.677989794810613|0.7250451803207397|0.6145833333333334|0.5041666666666667|(0, 1)|0.7250451763470968|0.5041666666666667
60|None|s01|VALENCE|7|0|0.6709082901477814|0.6182004849116007|0.60625|0.7375|(0, 1)||
60|None|s01|VALENCE|7|1|0.6386385639508565|0.5932453215122223|0.63125|0.75|(0, 1)||
60|None|s01|VALENCE|7|2|0.6276205042997997|0.5866098006566366|0.625|0.7416666666666667|(0, 1)|0.5866097927093505|0.7416666666666667
60|None|s01|VALENCE|8|0|0.6764600614706675|0.6922289371490479|0.6|0.5166666666666667|(0, 1)|0.6922289252281189|0.5166666666666667
60|None|s01|VALENCE|9|0|0.6760102053483327|0.7195489803949991|0.5916666666666667|0.5|(0, 1)|0.7195489923159282|0.5
60|None|s02|VALENCE|0|0|0.6141947527726491|0.8323326945304871|0.7270833333333333|0.5|(0, 1)||
60|None|s02|VALENCE|0|1|0.5608759959538777|0.7927235802014668|0.75|0.5041666666666667|(0, 1)|0.7927235841751099|0.5041666666666667
60|None|s02|VALENCE|1|0|0.6216945091883341|0.8200797279675801|0.725|0.5|(0, 1)||
60|None|s02|VALENCE|1|1|0.5637872616449991|0.8082318544387818|0.75|0.5|(0, 1)||
60|None|s02|VALENCE|1|2|0.5325747162103653|0.795290865500768|0.7458333333333333|0.5166666666666667|(0, 1)|0.795290873448054|0.5166666666666667
60|None|s02|VALENCE|2|0|0.6124001622200013|0.8689143300056458|0.73125|0.5|(0, 1)||
60|None|s02|VALENCE|2|1|0.5607886721690496|0.7807443380355835|0.75|0.5083333333333333|(0, 1)|0.7807443618774415|0.5083333333333333
60|None|s02|VALENCE|3|0|0.6239111473162969|0.8119860450426738|0.7375|0.5|(0, 1)||
60|None|s02|VALENCE|3|1|0.5588816334803899|0.8031991521517435|0.75|0.5|(0, 1)||
60|None|s02|VALENCE|3|2|0.5247274974981944|0.7946202437082927|0.7479166666666667|0.5041666666666667|(0, 1)|0.7946202476819356|0.5041666666666667
60|None|s02|VALENCE|4|0|0.60140846769015|0.9465000748634338|0.7291666666666666|0.5|(0, 1)||
60|None|s02|VALENCE|4|1|0.5553467363119126|0.871803609530131|0.75|0.5|(0, 1)||
60|None|s02|VALENCE|4|2|0.5360096206267675|0.8865574399630228|0.75|0.5|(0, 1)||
60|None|s02|VALENCE|4|3|0.521501217285792|0.9297529021898906|0.7541666666666667|0.5|(0, 1)||
