,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_max_iter,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,mean_train_score,std_train_score
0,0.004293415281507704,0.001161177011791759,0.0012054973178439671,0.0006225208253209396,0.01,linear,100000,,"{'C': 0.01, 'kernel': 'linear', 'max_iter': 100000}",0.9,0.8,0.7,0.8,0.85,0.85,0.7,0.85,0.6,0.7833333333333333,0.0912870929175277,2,0.78125,0.79375,0.8125,0.81875,0.8,0.8,0.825,0.79375,0.825,0.8055555555555556,0.01456678955791876
1,0.020952171749538846,0.004862421834689488,0.0008414056566026476,0.00018230164400592216,1.0,linear,100000,,"{'C': 1.0, 'kernel': 'linear', 'max_iter': 100000}",0.7,0.75,0.65,0.85,0.8,0.7,0.8,0.85,0.6,0.7444444444444444,0.08314794192830982,5,0.96875,0.9625,0.98125,0.975,0.96875,0.95625,0.96875,0.975,0.9875,0.9715277777777778,0.008893228107545614
2,0.03081822395324707,0.005503469687445917,0.0010165108574761285,7.431686486359148e-05,100.0,linear,100000,,"{'C': 100.0, 'kernel': 'linear', 'max_iter': 100000}",0.65,0.7,0.6,0.85,0.7,0.65,0.7,0.85,0.65,0.7055555555555555,0.08314794192830981,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.03436774677700467,0.005999529572353109,0.001003477308485243,0.00015666426776889282,10000.0,linear,100000,,"{'C': 10000.0, 'kernel': 'linear', 'max_iter': 100000}",0.65,0.7,0.6,0.85,0.7,0.65,0.7,0.85,0.65,0.7055555555555555,0.08314794192830981,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.033325407240125865,0.004573149839334829,0.0009664164649115668,0.00011208739611410564,1000000.0,linear,100000,,"{'C': 1000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.65,0.7,0.6,0.85,0.7,0.65,0.7,0.85,0.65,0.7055555555555555,0.08314794192830981,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.032313797208997935,0.006994015927121474,0.0009404818216959635,0.00021316478813271364,100000000.0,linear,100000,,"{'C': 100000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.65,0.7,0.6,0.85,0.7,0.65,0.7,0.85,0.65,0.7055555555555555,0.08314794192830981,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.025271998511420354,0.006937007693918432,0.0007664627499050564,0.0001262835382825291,10000000000.0,linear,100000,,"{'C': 10000000000.0, 'kernel': 'linear', 'max_iter': 100000}",0.65,0.7,0.6,0.85,0.7,0.65,0.7,0.85,0.65,0.7055555555555555,0.08314794192830981,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.004066175884670681,0.0008915314763630239,0.0018116898006863063,0.0005211250332859811,0.01,rbf,100000,1e-09,"{'C': 0.01, 'gamma': 1e-09, 'kernel': 'rbf', 'max_iter': 100000}",0.6,0.55,0.6,0.55,0.6,0.55,0.55,0.5,0.5,0.5555555555555556,0.03685138655950443,41,0.55,0.55,0.55,0.55,0.54375,0.55,0.55,0.55625,0.5625,0.5513888888888889,0.004910463758239915
8,0.004526615142822266,0.0006801500545166152,0.0021130243937174478,0.00040144009438911103,0.01,rbf,100000,1e-07,"{'C': 0.01, 'gamma': 1e-07, 'kernel': 'rbf', 'max_iter': 100000}",0.6,0.55,0.6,0.55,0.6,0.55,0.55,0.5,0.5,0.5555555555555556,0.03685138655950443,41,0.55,0.55,0.55,0.55,0.54375,0.55,0.55,0.55625,0.5625,0.5513888888888889,0.004910463758239915
9,0.005195909076266819,0.0005665014839665102,0.0021609730190700954,0.00033004036222925975,0.01,rbf,100000,1e-05,"{'C': 0.01, 'gamma': 1e-05, 'kernel': 'rbf', 'max_iter': 100000}",0.6,0.55,0.6,0.55,0.6,0.55,0.55,0.5,0.5,0.5555555555555556,0.03685138655950443,41,0.55,0.55,0.55,0.55,0.54375,0.55,0.55625,0.55625,0.5625,0.5520833333333334,0.00510310363079829
