segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
3|mean|s01|VALENCE|0|0|0.7030353546142578|0.6927465200424194|0.3125|0.5|(0, 0)||
3|mean|s01|VALENCE|0|1|0.6930257081985474|0.6925387382507324|0.5|0.75|(0, 0)|0.6925387382507324|0.75
3|mean|s01|VALENCE|1|0|0.6933873891830444|0.6935626864433289|0.5|0.5|(0, 0)||
3|mean|s01|VALENCE|1|1|0.6954872906208038|0.6927998065948486|0.40625|0.5833333730697632|(0, 0)|0.6927997469902039|0.5833333730697632
3|mean|s01|VALENCE|2|0|0.6847457885742188|0.7007753252983093|0.59375|0.5|(0, 0)|0.7007753252983093|0.5
3|mean|s01|VALENCE|3|0|0.6982755661010742|0.6946500539779663|0.40625|0.5|(0, 0)||
3|mean|s01|VALENCE|3|1|0.6926871836185455|0.6932470202445984|0.5|0.5|(0, 0)||
3|mean|s01|VALENCE|3|2|0.6926376819610596|0.6928536891937256|0.625|0.5|(0, 0)||
3|mean|s01|VALENCE|3|3|0.6917237639427185|0.6926535367965698|0.53125|0.5|(0, 0)||
3|mean|s01|VALENCE|3|4|0.6965056359767914|0.6925775408744812|0.46875|0.5|(0, 0)||
3|mean|s01|VALENCE|3|5|0.6925382018089294|0.6922729015350342|0.5|0.5|(0, 0)||
3|mean|s01|VALENCE|3|6|0.6920172274112701|0.6921164989471436|0.5|0.5|(0, 0)|0.6921164989471436|0.5
3|mean|s01|VALENCE|4|0|0.6997861862182617|0.6956498622894287|0.46875|0.5|(0, 0)||
3|mean|s01|VALENCE|4|1|0.6942554712295532|0.6926892995834351|0.46875|0.5|(0, 0)||
3|mean|s01|VALENCE|4|2|0.6969992816448212|0.6918811798095703|0.3125|0.5|(0, 0)|0.6918811798095703|0.5
3|mean|s01|VALENCE|5|0|0.6998237073421478|0.6951264142990112|0.3125|0.5|(0, 0)|0.6951264142990112|0.5
3|mean|s01|VALENCE|6|0|0.6864900887012482|0.7145583033561707|0.625|0.5|(0, 0)|0.7145583033561707|0.5
3|mean|s01|VALENCE|7|0|0.6977773010730743|0.6548721194267273|0.5|0.75|(0, 0)||
3|mean|s01|VALENCE|7|1|0.6788748502731323|0.6095142364501953|0.625|0.75|(0, 0)||
3|mean|s01|VALENCE|7|2|0.6927610039710999|0.5914175510406494|0.5625|0.75|(0, 0)||
3|mean|s01|VALENCE|7|3|0.6922131478786469|0.5874431133270264|0.5625|0.75|(0, 0)|0.5874431133270264|0.75
3|mean|s01|VALENCE|8|0|0.6869296133518219|0.7037045955657959|0.625|0.5|(0, 0)|0.7037047147750854|0.5
3|mean|s01|VALENCE|9|0|0.6920964419841766|0.7046078443527222|0.59375|0.5|(0, 0)|0.7046078443527222|0.5
3|mean|s02|VALENCE|0|0|0.6820913553237915|0.7075914144515991|0.78125|0.5|(0, 0)|0.7075914144515991|0.5
3|mean|s02|VALENCE|1|0|0.6871564388275146|0.7111451029777527|0.5|0.5|(0, 0)|0.7111451029777527|0.5
3|mean|s02|VALENCE|2|0|0.690908670425415|0.6984660029411316|0.65625|0.5|(0, 0)|0.6984660029411316|0.5
3|mean|s02|VALENCE|3|0|0.6937963664531708|0.7039644122123718|0.40625|0.5|(0, 0)|0.7039644122123718|0.5
