segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|None|s01|VALENCE|0|0|0.6882052818934122|0.6951429843902588|0.5625|0.5|(0, 0)||
5|None|s01|VALENCE|0|1|0.6540806889533997|0.6947518885135651|0.6875|0.5|(0, 0)||
5|None|s01|VALENCE|0|2|0.6939616203308105|0.7131307423114777|0.5|0.40625|(0, 0)||
5|None|s01|VALENCE|0|3|0.6642265518506368|0.7064642012119293|0.5625|0.40625|(0, 1)||
5|None|s01|VALENCE|0|4|0.6354392369588217|0.704558253288269|0.6875|0.40625|(0, 1)||
5|None|s01|VALENCE|0|5|0.6751234928766886|0.7137407064437866|0.5625|0.40625|(0, 1)||
5|None|s01|VALENCE|0|6|0.6715923945109049|0.678817629814148|0.5625|0.59375|(0, 0)||
5|None|s01|VALENCE|0|7|0.6644567847251892|0.7157997488975525|0.5625|0.40625|(0, 0)||
5|None|s01|VALENCE|0|8|0.6317572792371114|0.7265150249004364|0.625|0.3125|(0, 0)||
5|None|s01|VALENCE|0|9|0.612592856089274|0.6779139637947083|0.625|0.59375|(0, 1)||
5|None|s01|VALENCE|0|10|0.6407102942466736|0.6853570342063904|0.5625|0.59375|(0, 0)||
5|None|s01|VALENCE|0|11|0.6139081319173177|0.6726668775081635|0.625|0.59375|(0, 0)||
5|None|s01|VALENCE|0|12|0.6038759152094523|0.673801988363266|0.625|0.59375|(0, 0)||
5|None|s01|VALENCE|0|13|0.6307944059371948|0.6925255954265594|0.5625|0.5|(0, 0)||
5|None|s01|VALENCE|0|14|0.6396253108978271|0.683729350566864|0.5625|0.59375|(0, 0)||
5|None|s01|VALENCE|0|15|0.6234279870986938|0.7451120615005493|0.5625|0.3125|(0, 1)||
5|None|s01|VALENCE|0|16|0.5888336102167765|0.6532043516635895|0.5625|0.6875|(0, 1)|0.6856406331062317|0.5
5|None|s01|VALENCE|1|0|0.6942551533381144|0.686537116765976|0.4583333333333333|0.59375|(0, 0)||
5|None|s01|VALENCE|1|1|0.6912224094072977|0.6944926977157593|0.5416666666666666|0.5|(0, 1)||
5|None|s01|VALENCE|1|2|0.6982072393099467|0.6941492259502411|0.4791666666666667|0.5|(0, 1)||
5|None|s01|VALENCE|1|3|0.6813235282897949|0.6872067153453827|0.5416666666666666|0.59375|(0, 0)||
5|None|s01|VALENCE|1|4|0.6865529417991638|0.6988611817359924|0.4791666666666667|0.40625|(0, 1)||
5|None|s01|VALENCE|1|5|0.6666977405548096|0.6943361759185791|0.6666666666666666|0.5|(0, 0)||
5|None|s01|VALENCE|1|6|0.6608225107192993|0.6812818646430969|0.6875|0.6875|(0, 0)||
5|None|s01|VALENCE|1|7|0.659336527188619|0.6940577924251556|0.6041666666666666|0.5|(0, 0)||
5|None|s01|VALENCE|1|8|0.700317402680715|0.6856159269809723|0.4166666666666667|0.59375|(0, 0)||
5|None|s01|VALENCE|1|9|0.6626608570416769|0.6823703050613403|0.5416666666666666|0.59375|(0, 0)||
5|None|s01|VALENCE|1|10|0.6552059849103292|0.674432098865509|0.5416666666666666|0.6875|(0, 0)|0.6849476099014282|0.59375
5|None|s01|VALENCE|2|0|0.6944515903790792|0.6938639283180237|0.4583333333333333|0.40625|(0, 0)||
5|None|s01|VALENCE|2|1|0.6903034051259359|0.6865402162075043|0.5833333333333334|0.6875|(0, 0)|0.6965598464012146|0.40625
5|None|s01|VALENCE|3|0|0.6991788943608602|0.6932527422904968|0.4166666666666667|0.5|(0, 0)||
5|None|s01|VALENCE|3|1|0.6912364363670349|0.6962737441062927|0.5625|0.5|(0, 0)||
5|None|s01|VALENCE|3|2|0.6798541148503622|0.7045804858207703|0.5833333333333334|0.40625|(0, 0)||
5|None|s01|VALENCE|3|3|0.6786475578943888|0.6940460205078125|0.5833333333333334|0.5|(0, 0)||
5|None|s01|VALENCE|3|4|0.6560331781705221|0.6864282786846161|0.6458333333333334|0.59375|(0, 0)||
5|None|s01|VALENCE|3|5|0.7140906055768331|0.6935305893421173|0.4583333333333333|0.5|(0, 0)||
5|None|s01|VALENCE|3|6|0.6883757909138998|0.6845493316650391|0.5208333333333334|0.59375|(0, 0)|0.7160853147506714|0.3125
5|None|s01|VALENCE|4|0|0.7119665145874023|0.6863057017326355|0.2916666666666667|0.6875|(0, 0)|0.6917654573917389|0.5
5|None|s01|VALENCE|5|0|0.6960896253585815|0.6954542398452759|0.3541666666666667|0.46875|(0, 1)||
5|None|s01|VALENCE|5|1|0.6930413444836935|0.6960375905036926|0.5625|0.40625|(0, 1)||
