segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|mean|s01|VALENCE|0|0|0.6897856593132019|0.7032968401908875|0.5208333333333334|0.5|(0, 6)||
5|mean|s01|VALENCE|0|1|0.6692397594451904|0.7947655618190765|0.625|0.3125|(0, 1)||
5|mean|s01|VALENCE|0|2|0.6955991387367249|0.7627622485160828|0.5625|0.40625|(0, 1)||
5|mean|s01|VALENCE|0|3|0.6971193750699362|0.715416669845581|0.5625|0.5|(0, 1)||
5|mean|s01|VALENCE|0|4|0.709752102692922|0.7040173709392548|0.5|0.5|(0, 1)||
5|mean|s01|VALENCE|0|5|0.6500122745831808|0.672603577375412|0.6875|0.59375|(0, 0)||
5|mean|s01|VALENCE|0|6|0.6704206665356954|0.6713573336601257|0.625|0.59375|(0, 1)|0.7267529368400574|0.40625
5|mean|s01|VALENCE|1|0|0.693739652633667|0.6983946561813354|0.4583333333333333|0.5|(0, 1)||
5|mean|s01|VALENCE|1|1|0.6916481653849283|0.7287337481975555|0.5416666666666666|0.40625|(0, 1)||
5|mean|s01|VALENCE|1|2|0.6657339930534363|0.6960462927818298|0.6666666666666666|0.5|(0, 1)||
5|mean|s01|VALENCE|1|3|0.712973415851593|0.6966869533061981|0.4791666666666667|0.5|(0, 1)||
5|mean|s01|VALENCE|1|4|0.7084099451700846|0.6723094880580902|0.4791666666666667|0.59375|(0, 1)|0.6733061373233795|0.59375
5|mean|s01|VALENCE|2|0|0.7073670824368795|0.689914345741272|0.2708333333333333|0.59375|(0, 1)||
5|mean|s01|VALENCE|2|1|0.6897884011268616|0.6949026882648468|0.625|0.5|(0, 1)||
5|mean|s01|VALENCE|2|2|0.6848291754722595|0.6778617203235626|0.5833333333333334|0.59375|(0, 1)||
5|mean|s01|VALENCE|2|3|0.6791985034942627|0.6757645010948181|0.5833333333333334|0.59375|(0, 1)||
5|mean|s01|VALENCE|2|4|0.7179168462753296|0.6749018728733063|0.4583333333333333|0.59375|(0, 1)||
5|mean|s01|VALENCE|2|5|0.7173595825831095|0.673801988363266|0.4583333333333333|0.59375|(0, 1)|0.705266684293747|0.5
5|mean|s01|VALENCE|3|0|0.7066324949264526|0.683860719203949|0.3958333333333333|0.59375|(0, 1)|0.6838992834091187|0.59375
5|mean|s01|VALENCE|4|0|0.6923403938611349|0.698370635509491|0.5625|0.5|(0, 0)||
5|mean|s01|VALENCE|4|1|0.694675862789154|0.7271813154220581|0.5|0.3125|(0, 0)||
5|mean|s01|VALENCE|4|2|0.693946361541748|0.6966255307197571|0.5|0.5|(0, 0)||
5|mean|s01|VALENCE|4|3|0.7011100649833679|0.6846175193786621|0.4375|0.59375|(0, 0)||
5|mean|s01|VALENCE|4|4|0.690778652826945|0.6929243505001068|0.5625|0.5|(0, 0)||
5|mean|s01|VALENCE|4|5|0.6930290659268697|0.6922531723976135|0.5625|0.5|(0, 0)||
5|mean|s01|VALENCE|4|6|0.6921019752820333|0.6925746202468872|0.5|0.5|(0, 0)||
5|mean|s01|VALENCE|4|7|0.6882098118464152|0.6935242414474487|0.5625|0.5|(0, 0)||
5|mean|s01|VALENCE|4|8|0.6917230685551962|0.6924099326133728|0.5|0.5|(0, 0)||
5|mean|s01|VALENCE|4|9|0.6851058006286621|0.6711797118186951|0.5625|0.6875|(0, 0)|0.7018322348594666|0.40625
5|mean|s01|VALENCE|5|0|0.6981063286463419|0.6932684779167175|0.4166666666666667|0.5625|(0, 1)|0.693414717912674|0.46875
5|mean|s01|VALENCE|6|0|0.6994144916534424|0.6892324388027191|0.4375|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|1|0.6928289731343588|0.6895073354244232|0.5|0.5625|(0, 0)||
5|mean|s01|VALENCE|6|2|0.6973724961280823|0.6884255409240723|0.4375|0.5625|(0, 0)||
5|mean|s01|VALENCE|6|3|0.6952831745147705|0.6998665928840637|0.4375|0.28125|(0, 0)||
5|mean|s01|VALENCE|6|4|0.69184809923172|0.6903323829174042|0.5|0.625|(0, 0)||
5|mean|s01|VALENCE|6|5|0.6953484217325846|0.6870347261428833|0.4375|0.625|(0, 0)||
5|mean|s01|VALENCE|6|6|0.6899431943893433|0.6908254623413086|0.6458333333333334|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|7|0.691383421421051|0.6855798363685608|0.5|0.625|(0, 0)||
5|mean|s01|VALENCE|6|8|0.6888622840245565|0.6885347664356232|0.5625|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|9|0.6892969806989034|0.6886285543441772|0.5|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|10|0.6943252086639404|0.6878864169120789|0.5|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|11|0.6851416230201721|0.6883847713470459|0.5625|0.53125|(0, 0)||
5|mean|s01|VALENCE|6|12|0.6889570355415344|0.6743424534797668|0.5|0.625|(0, 0)||
5|mean|s01|VALENCE|6|13|0.7069567441940308|0.6690643727779388|0.375|0.71875|(0, 0)|0.6876477003097534|0.53125
5|mean|s01|VALENCE|7|0|0.6858595609664917|0.695062130689621|0.5625|0.53125|(0, 0)||
5|mean|s01|VALENCE|7|1|0.6866324345270792|0.668544203042984|0.5416666666666666|0.625|(0, 0)|0.6676890254020691|0.625
5|mean|s01|VALENCE|8|0|0.6906548738479614|0.701383501291275|0.625|0.46875|(0, 0)||
5|mean|s01|VALENCE|8|1|0.7131799658139547|0.7179211974143982|0.375|0.375|(0, 0)||
5|mean|s01|VALENCE|8|2|0.6952282389005026|0.6864213943481445|0.5|0.5625|(0, 0)|0.7092337012290955|0.375
5|mean|s01|VALENCE|9|0|0.7198706070582072|0.7356127202510834|0.3333333333333333|0.28125|(0, 0)||
