segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|None|all|VALENCE|7|0|2|0.6699901141532479|0.6895326480269433|0.5793378998155463|0.5546875|(0, 21)|0.6895326510071754|0.5546875
5|None|all|VALENCE|8|0|0|0.6923858645844133|0.6914598330855369|0.5345319636064033|0.571875|(0, 22)||
5|None|all|VALENCE|8|0|1|0.6872289139930516|0.6906535759568214|0.5371004567570883|0.56875|(0, 18)||
5|None|all|VALENCE|8|0|2|0.6783640662284747|0.69037856310606|0.565068493150685|0.5609375|(0, 4)||
5|None|all|VALENCE|8|0|3|0.6643931196160513|0.6910184845328331|0.589611872418286|0.5546875|(0, 4)||
5|None|all|VALENCE|8|0|4|0.6551978424803852|0.6897535070776939|0.6232876712328768|0.5609375|(0, 4)||
5|None|all|VALENCE|8|0|5|0.6395560625481279|0.6905618593096733|0.6289954340621217|0.5828125|(0, 5)||
5|None|all|VALENCE|8|0|6|0.624077270700507|0.6875617921352386|0.6444063929662313|0.575|(0, 10)||
5|None|all|VALENCE|8|0|7|0.6158861403595911|0.6906694442033767|0.654680365568971|0.565625|(0, 9)||
5|None|all|VALENCE|8|0|8|0.5862687732258888|0.6885443106293678|0.6880707765278751|0.5703125|(0, 8)||
5|None|all|VALENCE|8|0|9|0.569055781380771|0.6903305515646935|0.6892123287671232|0.575|(0, 17)||
5|None|all|VALENCE|8|0|10|0.543790436362567|0.6901687264442444|0.702625571048423|0.5703125|(0, 20)||
5|None|all|VALENCE|8|0|11|0.523551444076512|0.6872740879654884|0.7360159820073271|0.553125|(0, 20)||
5|None|all|VALENCE|8|0|12|0.5027255513896681|0.6867246598005294|0.7480022833771902|0.56875|(0, 20)|0.6867246642708779|0.56875
5|None|all|VALENCE|9|0|0|0.6925883374802054|0.690163679420948|0.5231164383561644|0.5546875|(0, 22)||
5|None|all|VALENCE|9|0|1|0.6780012209121495|0.6893437638878822|0.5804794520547946|0.5578125|(0, 20)||
5|None|all|VALENCE|9|0|2|0.6588064521959384|0.6884078070521354|0.6050228313223956|0.5546875|(0, 20)||
5|None|all|VALENCE|9|0|3|0.6446916081317483|0.6884893462061882|0.6358447491306148|0.5546875|(0, 21)||
5|None|all|VALENCE|9|0|4|0.6265857974960379|0.6889188900589943|0.6498287671232876|0.5546875|(0, 21)||
5|None|all|VALENCE|9|0|5|0.6147288194257919|0.6907766342163086|0.6526826485379101|0.55625|(0, 21)||
5|None|all|VALENCE|9|0|6|0.6059519946575165|0.6880196332931519|0.6552511416885951|0.5546875|(0, 20)||
5|None|all|VALENCE|9|0|7|0.5777388602903445|0.6885309413075447|0.6923515984456833|0.5625|(0, 20)||
5|None|all|VALENCE|9|0|8|0.552251644738733|0.688078947365284|0.7157534246575342|0.565625|(0, 21)||
5|None|all|VALENCE|9|0|9|0.5394368792233402|0.6876775309443474|0.7317351600895189|0.5546875|(0, 11)||
5|None|all|VALENCE|9|0|10|0.5140906274318695|0.6878194645047188|0.7508561643835616|0.5625|(0, 4)||
5|None|all|VALENCE|9|0|11|0.47465092474467135|0.6896367236971855|0.7625570778977381|0.553125|(0, 4)||
5|None|all|VALENCE|9|0|12|0.43924282368731826|0.6838422521948815|0.7893835616438356|0.56875|(0, 4)|0.6838422536849975|0.56875
5|None|all|AROUSAL|0|0|0|0.6885020520589124|0.6900275126099586|0.5519406395415737|0.578125|(0, 20)||
5|None|all|AROUSAL|0|0|1|0.6847371344696985|0.6893407791852951|0.5525114156611978|0.578125|(0, 20)||
5|None|all|AROUSAL|0|0|2|0.6757604822720567|0.6870014414191246|0.5716324203634915|0.578125|(0, 21)||
5|None|all|AROUSAL|0|0|3|0.6710115197586687|0.6892451450228692|0.5836187217333545|0.578125|(0, 10)||
5|None|all|AROUSAL|0|0|4|0.6536825095137505|0.6902707025408745|0.604166666938834|0.5734375|(0, 5)||
5|None|all|AROUSAL|0|0|5|0.6338371365037683|0.6894336372613907|0.640125571048423|0.5796875|(0, 4)||
5|None|all|AROUSAL|0|0|6|0.5973205301043105|0.6831203743815422|0.6618150684931506|0.5796875|(0, 4)|0.6831203684210777|0.5796875
5|None|all|AROUSAL|1|0|0|0.680656808696381|0.6889025494456291|0.5878995436511628|0.578125|(0, 20)||
5|None|all|AROUSAL|1|0|1|0.676452589361635|0.6877491250634193|0.589611872418286|0.578125|(0, 21)||
5|None|all|AROUSAL|1|0|2|0.6689679018438679|0.6866156384348869|0.5887557080347244|0.578125|(0, 21)||
5|None|all|AROUSAL|1|0|3|0.6567864001613773|0.6852846547961235|0.6024543381717107|0.578125|(0, 20)||
5|None|all|AROUSAL|1|0|4|0.644986046095417|0.6855897232890129|0.6121575342465754|0.578125|(0, 20)||
5|None|all|AROUSAL|1|0|5|0.639089530053204|0.6855280891060829|0.627568493150685|0.578125|(0, 22)||
5|None|all|AROUSAL|1|0|6|0.6062035356482415|0.6829135909676551|0.666095890410959|0.578125|(0, 23)||
5|None|all|AROUSAL|1|0|7|0.5999969305240944|0.6879372224211693|0.6629566211406499|0.575|(0, 22)||
5|None|all|AROUSAL|1|0|8|0.5720425840109995|0.6855186104774476|0.690068493150685|0.578125|(0, 18)||
5|None|all|AROUSAL|1|0|9|0.5575061816058747|0.6849390089511871|0.6920662101817457|0.5796875|(0, 18)||
5|None|all|AROUSAL|1|0|10|0.5412298620563664|0.6856106802821159|0.7160388129214718|0.5796875|(0, 21)||
5|None|all|AROUSAL|1|0|11|0.5184784694893719|0.6826097995042801|0.7271689499077731|0.5796875|(0, 22)||
5|None|all|AROUSAL|1|0|12|0.5084640208172472|0.6828277707099915|0.7539954340621217|0.5765625|(0, 21)||
5|None|all|AROUSAL|1|0|13|0.4801962379723379|0.6788373619318009|0.7753995436511628|0.5796875|(0, 20)||
5|None|all|AROUSAL|1|0|14|0.44948554651377953|0.6776806652545929|0.7808219178082192|0.578125|(0, 22)|0.6776806578040123|0.578125
5|None|all|AROUSAL|2|0|0|0.6869955993678472|0.6918170750141144|0.550513698630137|0.578125|(0, 21)||
5|None|all|AROUSAL|2|0|1|0.6807277676177351|0.6903409004211426|0.5639269409114367|0.578125|(0, 22)|0.6903409004211426|0.578125
5|None|all|AROUSAL|3|0|0|0.6856899310464728|0.6910262674093246|0.580194064199108|0.5703125|(0, 21)||
5|None|all|AROUSAL|3|0|1|0.6780702765673807|0.6892797693610191|0.5810502285826696|0.5703125|(0, 21)||
5|None|all|AROUSAL|3|0|2|0.6717569150336801|0.6894340187311172|0.5773401827844855|0.5703125|(0, 19)||
5|None|all|AROUSAL|3|0|3|0.6532832416769576|0.6904128819704056|0.5850456622365403|0.5671875|(0, 20)||
5|None|all|AROUSAL|3|0|4|0.6319743435676783|0.6905407205224037|0.616152968308697|0.58125|(0, 22)||
5|None|all|AROUSAL|3|0|5|0.620056446692715|0.6895956918597221|0.6093036532402039|0.5703125|(0, 23)||
5|None|all|AROUSAL|3|0|6|0.6082541762966|0.6921378031373024|0.6612442923735266|0.4765625|(0, 19)||
5|None|all|AROUSAL|3|0|7|0.5989323780961233|0.6890889674425125|0.663527397260274|0.5703125|(0, 19)|0.6890889689326286|0.5703125
5|None|all|AROUSAL|4|0|0|0.6747159847657974|0.6889260515570641|0.5976027397260274|0.5703125|(0, 20)||
5|None|all|AROUSAL|4|0|1|0.6673188536134484|0.688302318751812|0.5918949773050335|0.5703125|(0, 7)|0.6883023232221603|0.5703125
5|None|all|AROUSAL|5|0|0|0.6730960125792517|0.6879016980528831|0.6075913244730806|0.5703125|(0, 20)||
5|None|all|AROUSAL|5|0|1|0.6664126890979402|0.6865742340683937|0.6067351600895189|0.5703125|(0, 20)|0.6865742295980454|0.5703125
5|None|all|AROUSAL|6|0|0|0.6674006377180962|0.6845622763037682|0.6164383561643836|0.578125|(0, 21)|0.684562261402607|0.578125
5|None|all|AROUSAL|7|0|0|0.6746003766582437|0.6867175325751305|0.6015981737881491|0.578125|(0, 21)|0.6867175295948982|0.578125
5|None|all|AROUSAL|8|0|0|0.6735698923672715|0.6871010586619377|0.5993150684931506|0.578125|(0, 22)|0.6871010586619377|0.578125
5|None|all|AROUSAL|9|0|0|0.6797842685490438|0.6896360605955124|0.5793378998155463|0.578125|(0, 20)||
5|None|all|AROUSAL|9|0|1|0.6735609247259897|0.6894547507166863|0.5810502285826696|0.578125|(0, 20)||
5|None|all|AROUSAL|9|0|2|0.671812601285438|0.688676381111145|0.5736301369863014|0.578125|(0, 20)|0.6886763885617256|0.578125
