segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|None|all|VALENCE|0|0|0|0.6956947127433672|0.692474502325058|0.5005707765278751|0.5671875|(0, 16)|0.6924744933843613|0.5671875
5|None|all|VALENCE|1|0|0|0.693291815992904|0.6905457347631454|0.5148401827844855|0.5484375|(0, 17)||
5|None|all|VALENCE|1|0|1|0.6886279354356739|0.6896030336618424|0.5468036532402039|0.53125|(0, 24)|0.6896030336618424|0.53125
5|None|all|VALENCE|2|0|0|0.6934630625868496|0.7003954172134399|0.5134132422812997|0.4453125|(0, 28)||
5|None|all|VALENCE|2|0|1|0.688691985933748|0.6900240510702134|0.5308219178082192|0.5671875|(0, 28)|0.6900240555405617|0.5671875
5|None|all|VALENCE|3|0|0|0.6924909034820452|0.6902817189693451|0.5079908677159923|0.553125|(0, 27)|0.6902817085385322|0.553125
5|None|all|VALENCE|4|0|0|0.6935148222805703|0.6916525706648826|0.5216894978529787|0.565625|(0, 29)||
5|None|all|VALENCE|4|0|1|0.6890251465039711|0.6929947510361671|0.5388127855242115|0.5609375|(0, 26)||
5|None|all|VALENCE|4|0|2|0.6810833101403223|0.6918258816003799|0.5699200915963683|0.5265625|(0, 27)||
5|None|all|VALENCE|4|0|3|0.6728600410565938|0.6815947219729424|0.5867579910036635|0.5703125|(0, 26)|0.6815947264432907|0.5703125
5|None|all|VALENCE|5|0|0|0.690935687659538|0.6888328611850738|0.5539383561643836|0.5546875|(0, 24)|0.6888328567147255|0.5546875
5|None|all|VALENCE|6|0|0|0.6929827242681424|0.6960900515317917|0.5211187217333545|0.45625|(0, 16)||
5|None|all|VALENCE|6|0|1|0.6824099331685941|0.7294627547264099|0.559360730729691|0.5484375|(0, 23)||
5|None|all|VALENCE|6|0|2|0.6692191174585526|0.6934087947010994|0.5753424657534246|0.565625|(0, 25)||
5|None|all|VALENCE|6|0|3|0.6621948154005286|0.6979059383273125|0.6015981737881491|0.565625|(0, 26)||
5|None|all|VALENCE|6|0|4|0.6586493368018164|0.7083792239427567|0.6015981737881491|0.5578125|(0, 23)||
5|None|all|VALENCE|6|0|5|0.6535869420391239|0.7263307258486748|0.6033105025552723|0.5546875|(0, 24)||
5|None|all|VALENCE|6|0|6|0.6427477712500586|0.7286883160471916|0.6241438356164384|0.5765625|(0, 28)||
5|None|all|VALENCE|6|0|7|0.6385733207611188|0.721366698294878|0.6227168951132526|0.5890625|(0, 29)||
5|None|all|VALENCE|6|0|8|0.6373396817951986|0.6843038871884346|0.6341324203634915|0.584375|(0, 23)|0.6843038961291313|0.584375
5|None|all|VALENCE|7|0|0|0.6880182664688319|0.6873588904738426|0.56563926967856|0.5609375|(0, 23)|0.6873588904738426|0.5609375
5|None|all|VALENCE|8|0|0|0.6931563975059822|0.689635606110096|0.5276826485379101|0.559375|(0, 28)||
5|None|all|VALENCE|8|0|1|0.6907274184161669|0.6870151981711388|0.5442351600895189|0.565625|(0, 23)|0.6870152086019516|0.565625
5|None|all|VALENCE|9|0|0|0.6883593920159014|0.6862344697117806|0.5590753424657534|0.5703125|(0, 25)|0.6862344667315483|0.5703125
5|None|all|AROUSAL|0|0|0|0.6905074364518466|0.685736232995987|0.5550799088118827|0.578125|(0, 26)||
5|None|all|AROUSAL|0|0|1|0.6811485217042166|0.6818700954318047|0.5533675800447595|0.5671875|(0, 36)|0.6818701073527336|0.5671875
5|None|all|AROUSAL|1|0|0|0.6831928646727784|0.6829732745885849|0.5676369863013698|0.578125|(0, 34)||
5|None|all|AROUSAL|1|0|1|0.6726237396671347|0.6812436565756798|0.5887557080347244|0.578125|(0, 32)||
5|None|all|AROUSAL|1|0|2|0.6606926877204686|0.6803415089845657|0.592180365568971|0.5703125|(0, 30)||
5|None|all|AROUSAL|1|0|3|0.6556885789518487|0.6955019682645798|0.6113013698630136|0.578125|(0, 27)||
5|None|all|AROUSAL|1|0|4|0.6540616260815973|0.6760612681508065|0.6087328767123288|0.578125|(0, 31)||
5|None|all|AROUSAL|1|0|5|0.644819927542177|0.6759326845407486|0.6047374430584581|0.5875|(0, 31)||
5|None|all|AROUSAL|1|0|6|0.6356669615392816|0.6752841472625732|0.6247146121443135|0.5953125|(0, 22)|0.675284144282341|0.5953125
5|None|all|AROUSAL|2|0|0|0.6828425649094255|0.6900911912322044|0.5622146121443135|0.578125|(0, 26)||
5|None|all|AROUSAL|2|0|1|0.6776387005636136|0.6891927689313888|0.5639269409114367|0.578125|(0, 26)||
5|None|all|AROUSAL|2|0|2|0.6716766202286498|0.7152712970972062|0.5716324203634915|0.5828125|(0, 27)||
5|None|all|AROUSAL|2|0|3|0.6653787444715631|0.685977452993393|0.5642123287671232|0.58125|(0, 21)|0.6859774515032768|0.58125
5|None|all|AROUSAL|3|0|0|0.6767867881141297|0.6887589186429978|0.5727739726027398|0.5703125|(0, 25)|0.6887589186429978|0.5703125
5|None|all|AROUSAL|4|0|0|0.6761507522569944|0.6858296513557434|0.5938926943360943|0.5703125|(0, 28)||
5|None|all|AROUSAL|4|0|1|0.6724250618725607|0.6781683996319771|0.5901826485379101|0.571875|(0, 28)|0.6781683966517449|0.571875
5|None|all|AROUSAL|5|0|0|0.6760743791109896|0.6802700325846672|0.5936073060721567|0.5703125|(0, 22)||
