segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
60|None|all|VALENCE|0|0|0|0.79699425796324|0.7728548493236304|0.5530565167243368|0.4993489583333333|(0, 17)||
60|None|all|VALENCE|0|0|1|0.7107940946964519|0.731526534507672|0.5937860438292965|0.5240885416666666|(0, 18)|0.7315265349422891|0.5240885416666666
60|None|all|VALENCE|1|0|0|0.8015590634588001|0.7698602520550291|0.5459919261822376|0.5424479166666667|(0, 19)||
60|None|all|VALENCE|1|0|1|0.7301619004075778|0.7254923082888126|0.5829728950403691|0.5514322916666666|(0, 19)|0.7254923103998104|0.5514322916666666
60|None|all|VALENCE|2|0|0|0.7783372543468607|0.775538286070029|0.5706459054209919|0.5575520833333333|(0, 17)||
60|None|all|VALENCE|2|0|1|0.7096885342705208|0.7392125869790713|0.5960928489042676|0.5256510416666667|(0, 18)|0.7392125851164262|0.5256510416666667
60|None|all|VALENCE|3|0|0|0.7982045337128116|0.7879511714602511|0.5666810841983853|0.5337239583333333|(0, 16)||
60|None|all|VALENCE|3|0|1|0.7120842439355597|0.7520706793293357|0.5985438292964245|0.532421875|(0, 19)||
60|None|all|VALENCE|3|0|2|0.6623881935317074|0.7604114695141713|0.6304065743944637|0.52734375|(0, 20)||
60|None|all|VALENCE|3|0|3|0.641989043083433|0.7411760823180278|0.6437427912341407|0.5485677083333333|(0, 18)|0.7411760850499074|0.5485677083333333
60|None|all|VALENCE|4|0|0|0.7903878776122405|0.7447159834826986|0.5686274509803921|0.5204427083333333|(0, 8)|0.7447159845381975|0.5204427083333333
60|None|all|VALENCE|5|0|0|0.7884317383496682|0.7772606773922841|0.581603229527105|0.507421875|(0, 13)|0.7772606767714023|0.507421875
60|None|all|VALENCE|6|0|0|0.7750655587637988|0.8026529134561619|0.5822520184544406|0.5489583333333333|(0, 19)||
60|None|all|VALENCE|6|0|1|0.6950120812812616|0.7738395585368077|0.6166378316032295|0.540234375|(0, 18)||
60|None|all|VALENCE|6|0|2|0.6485124458972421|0.748226479999721|0.6438869665513264|0.5565104166666667|(0, 18)|0.7482264772057533|0.5565104166666667
60|None|all|VALENCE|7|0|0|0.7845384150984103|0.7223681261142095|0.5724480968858131|0.5837239583333333|(0, 7)|0.7223681234444181|0.5837239583333333
60|None|all|VALENCE|8|0|0|0.7943718364975719|0.73020493760705|0.5715109573241061|0.5453125|(0, 15)||
