segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
60|None|all|VALENCE|0|0|0|0.6765446141791867|0.6881734582285086|0.5653114186851211|0.5561197916666667|(0, 26)||
60|None|all|VALENCE|0|0|1|0.6362658710903225|0.6872266594320535|0.6301903114186851|0.553515625|(0, 26)||
60|None|all|VALENCE|0|0|2|0.6222241814092506|0.6874274255086978|0.6491493656286044|0.5576822916666667|(0, 27)||
60|None|all|VALENCE|0|0|3|0.6102801970063334|0.6865944723288219|0.6608275663206459|0.556640625|(0, 28)|0.6865944723288219|0.556640625
60|None|all|VALENCE|1|0|0|0.6815020380135639|0.6916073104987542|0.5618512110726643|0.5399739583333333|(0, 26)|0.6916073090086381|0.5399739583333333
60|None|all|VALENCE|2|0|0|0.6704226062303321|0.6875267922878265|0.5766291810841984|0.5537760416666667|(0, 26)||
60|None|all|VALENCE|2|0|1|0.6349720928426983|0.6888747472316027|0.6394896193771626|0.5555989583333333|(0, 25)||
60|None|all|VALENCE|2|0|2|0.6124445018815059|0.6879835301389297|0.6646482122260668|0.5626302083333333|(0, 27)||
60|None|all|VALENCE|2|0|3|0.59645129700708|0.6858524654060603|0.6792099192618224|0.5559895833333334|(0, 15)|0.6858524644126495|0.5559895833333334
60|None|all|VALENCE|3|0|0|0.6721674548300904|0.6884602475911379|0.5790080738177624|0.55546875|(0, 25)|0.6884602484603722|0.55546875
60|None|all|VALENCE|4|0|0|0.6739882555593669|0.6926165821651618|0.573961937716263|0.529296875|(0, 26)||
60|None|all|VALENCE|4|0|1|0.6398606598033487|0.6906440551082293|0.635957324106113|0.5326822916666667|(0, 26)|0.690644055356582|0.5326822916666667
60|None|all|VALENCE|5|0|0|0.668651258691097|0.6909823725620906|0.5869377162629758|0.5475260416666666|(0, 26)|0.6909823704510927|0.5475260416666666
60|None|all|VALENCE|6|0|0|0.6615315894698327|0.6868559136986733|0.5986880046136102|0.5608072916666667|(0, 25)|0.6868559141953786|0.5608072916666667
60|None|all|VALENCE|7|0|0|0.6675087234828161|0.6897226511190335|0.5914792387543253|0.5510416666666667|(0, 10)||
60|None|all|VALENCE|7|0|1|0.6301458793184199|0.6871041610836983|0.6432381776239908|0.5555989583333333|(0, 19)||
60|None|all|VALENCE|7|0|2|0.6062416726123916|0.6863336097449064|0.674163783160323|0.5548177083333333|(0, 24)||
60|None|all|VALENCE|7|0|3|0.5939629768486528|0.6848951513568561|0.6833189158016147|0.5537760416666667|(0, 17)||
60|None|all|VALENCE|7|0|4|0.5747923922167517|0.6851677164435387|0.7052335640138409|0.5546875|(0, 11)||
60|None|all|VALENCE|7|0|5|0.563591078525321|0.6842889993141095|0.7074682814302191|0.561328125|(0, 14)||
60|None|all|VALENCE|7|0|6|0.5504365665827381|0.6843019229670365|0.7231113033448674|0.5625|(0, 18)||
60|None|all|VALENCE|7|0|7|0.5357399019471777|0.6808755811303854|0.7309688581314879|0.5591145833333333|(0, 24)||
60|None|all|VALENCE|7|0|8|0.5216651816165984|0.6824854808549087|0.7398356401384083|0.5572916666666666|(0, 25)||
60|None|all|VALENCE|7|0|9|0.5149618796617514|0.6811142438401778|0.7471885813148789|0.5576822916666667|(0, 25)||
60|None|all|VALENCE|7|0|10|0.49974897022615805|0.6877080161124468|0.7548298731257209|0.5545572916666667|(0, 26)||
60|None|all|VALENCE|7|0|11|0.49005675987870084|0.6799946596225103|0.7625432525951558|0.5576822916666667|(0, 27)|0.6799946607400974|0.5576822916666667
60|None|all|VALENCE|8|0|0|0.6727676825746121|0.6924475790311893|0.5775663206459054|0.5235677083333333|(0, 24)||
60|None|all|VALENCE|8|0|1|0.6272800341334448|0.6901820340504249|0.6492214532871973|0.5696614583333334|(0, 24)||
60|None|all|VALENCE|8|0|2|0.6066754774170076|0.6907788809388876|0.6685409457900807|0.569140625|(0, 26)||
60|None|all|VALENCE|8|0|3|0.5858207605564333|0.6887556987504164|0.6915369088811996|0.559765625|(0, 25)||
60|None|all|VALENCE|8|0|4|0.5720791941833057|0.6884332158913214|0.7023500576701269|0.5735677083333334|(0, 26)||
60|None|all|VALENCE|8|0|5|0.5572040579104506|0.6920288690676292|0.7107122260668973|0.515625|(0, 26)||
60|None|all|VALENCE|8|0|6|0.5417538289380321|0.6871921679625909|0.7235438292964245|0.5756510416666667|(0, 26)||
60|None|all|VALENCE|8|0|7|0.5318161959329141|0.6859846593191227|0.7300317185697809|0.5578125|(0, 26)||
60|None|all|VALENCE|8|0|8|0.51865888551101|0.683618591974179|0.7378171856978085|0.562109375|(0, 20)||
60|None|all|VALENCE|8|0|9|0.5099514632935892|0.6830842645217975|0.7459630911188004|0.559375|(0, 12)||
60|None|all|VALENCE|8|0|10|0.4957736739684691|0.6832581804444392|0.7545415224913494|0.5786458333333333|(0, 11)||
60|None|all|VALENCE|8|0|11|0.4852828187857257|0.6824334986507893|0.7588667820069204|0.5571614583333333|(0, 16)||
60|None|all|VALENCE|8|0|12|0.4747483795970644|0.6806148720284303|0.7654988465974625|0.5651041666666666|(0, 25)||
60|None|all|VALENCE|8|0|13|0.467723866853747|0.680722143376867|0.7714100346020761|0.5713541666666667|(0, 26)||
60|None|all|VALENCE|8|0|14|0.4552971210240493|0.6798715324451526|0.7798442906574394|0.5653645833333333|(0, 26)|0.6798715318242708|0.5653645833333333
60|None|all|VALENCE|9|0|0|0.6665188487288312|0.6877494445691507|0.6002739331026529|0.5544270833333333|(0, 18)||
60|None|all|VALENCE|9|0|1|0.6255563517824039|0.6870342500507831|0.6557093425605537|0.5552083333333333|(0, 24)||
60|None|all|VALENCE|9|0|2|0.5996054135082503|0.6869662575423717|0.6789936562860438|0.5567708333333333|(0, 25)||
60|None|all|VALENCE|9|0|3|0.5785034084402566|0.6895253157864014|0.6939878892733564|0.5580729166666667|(0, 25)||
60|None|all|VALENCE|9|0|4|0.5610347817444609|0.6866469386965036|0.7097750865051903|0.5545572916666667|(0, 25)||
60|None|all|VALENCE|9|0|5|0.5446360581817649|0.6863100497672955|0.7222462514417531|0.5579427083333334|(0, 25)||
60|None|all|VALENCE|9|0|6|0.5366123033367364|0.6868193582942088|0.7281574394463668|0.5545572916666667|(0, 25)||
60|None|all|VALENCE|9|0|7|0.5223643296455155|0.6883448441823323|0.7408448673587081|0.5533854166666666|(0, 16)||
60|None|all|VALENCE|9|0|8|0.5123418770481284|0.686126975590984|0.7474048442906575|0.5473958333333333|(0, 13)||
60|None|all|VALENCE|9|0|9|0.5053326600288163|0.6852594014257193|0.7551182237600923|0.5572916666666666|(0, 13)||
60|None|all|VALENCE|9|0|10|0.4909655998837989|0.6852687985946735|0.7584342560553633|0.5522135416666667|(0, 18)||
60|None|all|VALENCE|9|0|11|0.48048874569117955|0.6871034619708856|0.7649221453287197|0.5567708333333333|(0, 25)||
60|None|all|VALENCE|9|0|12|0.47310120018570756|0.6853341852625211|0.7719146482122261|0.55546875|(0, 26)||
60|None|all|VALENCE|9|0|13|0.4647268547903158|0.6863798619558413|0.7748702422145328|0.550390625|(0, 25)||
60|None|all|VALENCE|9|0|14|0.45291360568216515|0.6851661128302415|0.7809256055363322|0.5505208333333333|(0, 26)||
60|None|all|VALENCE|9|0|15|0.44426033969843953|0.6857194801171621|0.7884227220299884|0.5471354166666667|(0, 27)||
60|None|all|VALENCE|9|0|16|0.43537745675482414|0.6863211647917827|0.7934688581314879|0.546875|(0, 26)||
60|None|all|VALENCE|9|0|17|0.4253118090426083|0.6839165090272824|0.7972895040369089|0.5561197916666667|(0, 25)|0.6839165122558674|0.5561197916666667
60|None|all|AROUSAL|0|0|0|0.6631551220617767|0.6891429421802362|0.5844867358708189|0.57890625|(0, 15)||
60|None|all|AROUSAL|0|0|1|0.6173909500739704|0.6847890111307303|0.647419261822376|0.5765625|(0, 23)|0.6847890129933755|0.5765625
60|None|all|AROUSAL|1|0|0|0.6563786098770067|0.6953417980422576|0.6081314878892734|0.44752604166666665|(0, 24)||
60|None|all|AROUSAL|1|0|1|0.6093163547356374|0.6952626548707486|0.6544838523644751|0.4459635416666667|(0, 14)|0.69526265685757|0.4459635416666667
60|None|all|AROUSAL|2|0|0|0.6563143600917055|0.6927190079043309|0.5965253748558247|0.4764322916666667|(0, 25)||
60|None|all|AROUSAL|2|0|1|0.606931707610171|0.6911843083798885|0.6543396770472895|0.49453125|(0, 25)||
60|None|all|AROUSAL|2|0|2|0.5892802984931752|0.6922433463235697|0.6769031141868512|0.4739583333333333|(0, 25)||
60|None|all|AROUSAL|2|0|3|0.5735182329032661|0.6878234822303056|0.6923298731257209|0.609765625|(0, 25)|0.6878234844654798|0.609765625
60|None|all|AROUSAL|3|0|0|0.6406142412241217|0.7031419040014346|0.6171424452133795|0.434765625|(0, 27)||
60|None|all|AROUSAL|3|0|1|0.5908947221960575|0.7015736002475024|0.6681805074971164|0.449609375|(0, 26)|0.7015735993782679|0.449609375
60|None|all|AROUSAL|4|0|0|0.6317394632919162|0.6916241992264986|0.6371828143021915|0.50625|(0, 26)|0.6916241983572642|0.50625
60|None|all|AROUSAL|5|0|0|0.641113755199736|0.6900558359920979|0.6344434832756632|0.5752604166666667|(0, 17)||
60|None|all|AROUSAL|5|0|1|0.5960401559921009|0.6869809354345003|0.6762543252595156|0.586328125|(0, 25)||
60|None|all|AROUSAL|5|0|2|0.5745845652919052|0.6971686678628127|0.6916810841983853|0.44192708333333336|(0, 25)||
60|None|all|AROUSAL|5|0|3|0.5591590744126351|0.6964941721409559|0.7023500576701269|0.467578125|(0, 25)||
60|None|all|AROUSAL|5|0|4|0.5454777567513124|0.7002066201219956|0.7101355247981546|0.44036458333333334|(0, 25)||
60|None|all|AROUSAL|5|0|5|0.527571830387209|0.6995508722960949|0.7241205305651672|0.4733072916666667|(0, 26)||
60|None|all|AROUSAL|5|0|6|0.515302527665817|0.6863539139429728|0.7295991926182238|0.571875|(0, 25)|0.6863539151847362|0.571875
60|None|all|AROUSAL|6|0|0|0.6285330031019869|0.6906050551682711|0.6382641291810842|0.55703125|(0, 26)||
60|None|all|AROUSAL|6|0|1|0.5656659913173047|0.6827282811204592|0.6937716262975778|0.5782552083333333|(0, 27)|0.6827282819896936|0.5782552083333333
60|None|all|AROUSAL|7|0|0|0.6452867624187689|0.68050356892248|0.6255767012687428|0.578515625|(0, 27)||
60|None|all|AROUSAL|7|0|1|0.5910602572192508|0.6795973187933365|0.6768310265282583|0.5805989583333333|(0, 26)||
60|None|all|AROUSAL|7|0|2|0.566369753223527|0.6812306931863229|0.7001874279123415|0.6046875|(0, 26)||
60|None|all|AROUSAL|7|0|3|0.551738913565221|0.6808472654471794|0.711361014994233|0.6095052083333333|(0, 27)||
