segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
3|None|all|VALENCE|0|0|0|1.0118734944950452|0.7614552701512972|0.5110795457254756|0.4869791666666667|(0, 0)||
3|None|all|VALENCE|0|0|1|0.8752906512130391|0.7891995509465536|0.5644886364991014|0.5390625|(0, 0)||
3|None|all|VALENCE|0|0|2|0.9070535918528383|0.7658499081929525|0.5710227272727273|0.5104166666666666|(0, 0)||
3|None|all|VALENCE|0|0|3|0.8345895897258412|0.7697395707170168|0.5633522732691332|0.4973958333333333|(0, 0)||
3|None|all|VALENCE|0|0|4|0.8324757238680666|0.7365117147564888|0.5872159092263742|0.5546875|(0, 0)||
3|None|all|VALENCE|0|0|5|0.8045485480265184|0.7269347434242567|0.5803977278145876|0.5885416666666666|(0, 0)||
3|None|all|VALENCE|0|0|6|0.7978485910729929|0.7366950238744417|0.5855113637040962|0.5364583333333334|(0, 0)||
3|None|all|VALENCE|0|0|7|0.9414050606164065|0.8424479439854622|0.5803977278145876|0.5494791666666666|(0, 0)||
3|None|all|VALENCE|0|0|8|0.6821969060057943|0.7232737342516581|0.6534090909090909|0.5546875|(0, 0)|0.7232737342516581|0.5546875
3|None|all|VALENCE|1|0|0|1.1422562328251926|0.9468120336532593|0.546875|0.4557291666666667|(0, 0)||
3|None|all|VALENCE|1|0|1|0.9134311906316064|0.7167583778500557|0.5076704546809196|0.515625|(0, 0)|0.7167583703994751|0.515625
3|None|all|VALENCE|2|0|0|1.1659267206083646|0.7267929265896479|0.503409091044556|0.5078125|(0, 1)||
3|None|all|VALENCE|2|0|1|0.8813086809082464|0.7494537482659022|0.591761364178224|0.5260416666666666|(0, 1)||
3|None|all|VALENCE|2|0|2|0.8061350611123171|0.8161713754137357|0.5789772732691332|0.5260416666666666|(0, 4)||
3|None|all|VALENCE|2|0|3|0.8057450516657396|0.7321150327722231|0.5963068184527484|0.5208333333333334|(0, 4)||
3|None|all|VALENCE|2|0|4|0.8502382561564445|0.8851946989695231|0.5806818184527484|0.5260416666666666|(0, 5)||
3|None|all|VALENCE|2|0|5|0.815244930034334|0.7566908250252405|0.6053977273404598|0.5442708333333334|(0, 4)||
3|None|all|VALENCE|2|0|6|0.7742146470329978|0.7136093427737554|0.6298295455900106|0.5390625|(0, 4)|0.7136093378067017|0.5390625
3|None|all|VALENCE|3|0|0|1.0823762660676783|0.7283285980423292|0.5204545455900106|0.5390625|(0, 8)|0.7283285856246948|0.5390625
3|None|all|VALENCE|4|0|0|1.3481633419340306|0.768066314359506|0.5247159092263742|0.5572916666666666|(0, 7)||
3|None|all|VALENCE|4|0|1|0.8089779127727855|0.7859233518441519|0.5860795459964059|0.5494791666666666|(0, 7)||
3|None|all|VALENCE|4|0|2|0.8422457399693403|0.7361562972267469|0.5701704546809196|0.546875|(0, 7)||
3|None|all|VALENCE|4|0|3|0.9077084199948744|0.7411769901712736|0.5585227273404598|0.5364583333333334|(0, 8)||
3|None|all|VALENCE|4|0|4|0.8567702573808756|0.827643983066082|0.5920454548163847|0.5390625|(0, 7)||
3|None|all|VALENCE|4|0|5|0.8046802417798475|0.7155322780211767|0.6002840914509513|0.5416666666666666|(0, 8)|0.7155322780211767|0.5416666666666666
3|None|all|VALENCE|5|0|0|1.1158404865048148|0.7726058835784594|0.5406250005418604|0.5182291666666666|(0, 8)|0.7726058959960938|0.5182291666666666
3|None|all|VALENCE|6|0|0|1.1234055351127277|0.7668119370937347|0.5460227274081924|0.5572916666666666|(0, 7)||
