segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
60|mean|s01|VALENCE|0|0|0.6935867887956125|0.6905495842297872|0.49074074074074076|0.525|(0, 9)||
60|mean|s01|VALENCE|0|1|0.6927384866608514|0.6916548212369283|0.5208333333333334|0.525|(0, 1)||
60|mean|s01|VALENCE|0|2|0.6946291614461828|0.6922339757283529|0.5208333333333334|0.525|(0, 1)||
60|mean|s01|VALENCE|0|3|0.6912545252729345|0.6913547992706299|0.5601851851851852|0.525|(0, 1)||
60|mean|s01|VALENCE|0|4|0.6932799992737947|0.6938377300898234|0.5|0.475|(0, 1)||
60|mean|s01|VALENCE|0|5|0.6890511645211114|0.6894820213317872|0.5208333333333334|0.525|(0, 1)||
60|mean|s01|VALENCE|0|6|0.6839473004694339|0.6892287651697795|0.5949074074074074|0.5625|(0, 1)|0.6892287770907084|0.5625
60|mean|s01|VALENCE|1|0|0.694636548006976|0.6899498661359151|0.5023148148148148|0.525|(0, 1)||
60|mean|s01|VALENCE|1|1|0.6915863641986141|0.6913768410682678|0.5208333333333334|0.525|(0, 1)||
60|mean|s01|VALENCE|1|2|0.6923573878076341|0.6897122263908386|0.5092592592592593|0.525|(0, 1)||
60|mean|s01|VALENCE|1|3|0.6929686224019086|0.6901438117027283|0.5185185185185185|0.5375|(0, 1)||
60|mean|s01|VALENCE|1|4|0.6910833892998872|0.687647553284963|0.5370370370370371|0.525|(0, 1)||
60|mean|s01|VALENCE|1|5|0.6861186976786013|0.6863538901011149|0.5254629629629629|0.575|(0, 1)||
60|mean|s01|VALENCE|1|6|0.6814968431437457|0.6805083592732747|0.5439814814814815|0.5625|(0, 1)||
60|mean|s01|VALENCE|1|7|0.6649243632952372|0.695400865872701|0.5833333333333334|0.5166666666666667|(0, 1)||
60|mean|s01|VALENCE|1|8|0.6452584862709045|0.6752001603444417|0.5879629629629629|0.6|(0, 1)|0.6752001603444417|0.6
60|mean|s01|VALENCE|2|0|0.6937821926894011|0.6925810972849528|0.5185185185185185|0.525|(0, 1)||
60|mean|s01|VALENCE|2|1|0.6936693522665236|0.6928422967592875|0.4861111111111111|0.525|(0, 1)||
60|mean|s01|VALENCE|2|2|0.6921429192578351|0.6912490407625834|0.5023148148148148|0.525|(0, 1)||
