segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
60|None|s01|VALENCE|0|0|0.8873350907255102|0.7511136174201966|0.49537037037037035|0.5166666666666667|(0, 0)||
60|None|s01|VALENCE|0|1|0.862151872228693|0.7429835756619771|0.5231481481481481|0.5208333333333334|(0, 0)||
60|None|s01|VALENCE|0|2|0.8246275650130378|0.7031740347544352|0.5277777777777778|0.5291666666666667|(0, 0)||
60|None|s01|VALENCE|0|3|0.7592641137264393|0.6989100178082784|0.5833333333333334|0.5625|(0, 0)|0.6989100138346355|0.5625
60|None|s01|VALENCE|1|0|0.894007647479022|0.6984917442003886|0.5185185185185185|0.5333333333333333|(0, 0)||
60|None|s01|VALENCE|1|1|0.8320514449366817|0.7690551916758219|0.5347222222222222|0.5458333333333333|(0, 0)||
60|None|s01|VALENCE|1|2|0.8838497731420729|0.729409372806549|0.5254629629629629|0.5625|(0, 0)||
60|None|s01|VALENCE|1|3|0.8105133661517391|0.7014325976371765|0.5509259259259259|0.5625|(0, 0)||
60|None|s01|VALENCE|1|4|0.6994868207860876|0.691160774230957|0.6064814814814815|0.5708333333333333|(0, 0)||
60|None|s01|VALENCE|1|5|0.7610054744614495|0.7004749933878581|0.5810185185185185|0.5708333333333333|(0, 0)||
60|None|s01|VALENCE|1|6|0.7225548867826108|0.6874168395996094|0.5787037037037037|0.5708333333333333|(0, 0)|0.6874168435732524|0.5708333333333333
60|None|s01|VALENCE|2|0|0.9493817532504046|0.7940121491750082|0.4791666666666667|0.48333333333333334|(0, 0)||
60|None|s01|VALENCE|2|1|0.9124989178445604|0.7765017529328664|0.5162037037037037|0.48333333333333334|(0, 0)||
60|None|s01|VALENCE|2|2|0.8574088591116446|0.695370368162791|0.5555555555555556|0.55|(0, 0)||
60|None|s01|VALENCE|2|3|0.7839986637786582|0.709453018506368|0.5324074074074074|0.5583333333333333|(0, 0)||
60|None|s01|VALENCE|2|4|0.7224862553455211|0.6716435472170512|0.6041666666666666|0.55|(0, 0)|0.6716435313224792|0.55
60|None|s01|VALENCE|3|0|0.9062277211083306|0.7389736970265707|0.49074074074074076|0.4625|(0, 0)||
60|None|s01|VALENCE|3|1|0.8521776331795586|0.8192988077799479|0.5138888888888888|0.4791666666666667|(0, 0)||
60|None|s01|VALENCE|3|2|0.8183335661888123|0.8249488274256388|0.4930555555555556|0.4875|(0, 0)||
60|None|s01|VALENCE|3|3|0.7960687401118102|0.7738575140635172|0.5740740740740741|0.48333333333333334|(0, 0)||
60|None|s01|VALENCE|3|4|0.7697726223203871|0.7768044829368591|0.5578703703703703|0.5208333333333334|(0, 0)||
60|None|s01|VALENCE|3|5|0.7100539626898589|0.7192754546801249|0.6203703703703703|0.525|(0, 0)||
60|None|s01|VALENCE|3|6|0.7946422166294522|0.7731946269671123|0.5625|0.5333333333333333|(0, 0)||
60|None|s01|VALENCE|3|7|0.6874466549467158|0.7121209700902303|0.6365740740740741|0.5583333333333333|(0, 0)||
60|None|s01|VALENCE|3|8|0.6889612045552995|0.7104469617207845|0.6365740740740741|0.5458333333333333|(0, 0)||
60|None|s01|VALENCE|3|9|0.694846882864281|0.7608597000439962|0.6064814814814815|0.55|(0, 0)||
60|None|s01|VALENCE|3|10|0.6296905521993283|0.7806998252868652|0.6481481481481481|0.5625|(0, 0)||
60|None|s01|VALENCE|3|11|0.6707781751950582|0.7276253501574198|0.6388888888888888|0.5583333333333333|(0, 0)||
60|None|s01|VALENCE|3|12|0.6151915082225093|0.7649163524309794|0.6712962962962963|0.5666666666666667|(0, 0)||
60|None|s01|VALENCE|3|13|0.5992316371864743|0.7084959069887797|0.6898148148148148|0.55|(0, 0)||
60|None|s01|VALENCE|3|14|0.6092356101230338|0.7054364005724589|0.6967592592592593|0.55|(0, 0)|0.7054363846778869|0.55
60|None|s01|VALENCE|4|0|0.8865980218957972|0.6936859607696533|0.5|0.5333333333333333|(0, 0)||
60|None|s01|VALENCE|4|1|0.8982962921813682|0.7288189013799031|0.5023148148148148|0.5041666666666667|(0, 0)||
60|None|s01|VALENCE|4|2|0.7915024867764225|0.6712051471074422|0.5532407407407407|0.6|(0, 0)||
60|None|s01|VALENCE|4|3|0.7949288200449061|0.6642565925916036|0.5671296296296297|0.5833333333333334|(0, 0)||
60|None|s01|VALENCE|4|4|0.7970401446024576|0.6610771536827087|0.5509259259259259|0.6083333333333333|(0, 0)||
60|None|s01|VALENCE|4|5|0.7778593312810969|0.6531969745953877|0.5879629629629629|0.6208333333333333|(0, 0)||
60|None|s01|VALENCE|4|6|0.7123843442510676|0.6442441463470459|0.6111111111111112|0.6208333333333333|(0, 0)||
60|None|s01|VALENCE|4|7|0.6397100907784922|0.6534474233786265|0.6597222222222222|0.5833333333333334|(0, 0)||
60|None|s01|VALENCE|4|8|0.6958895689911313|0.6396741489569346|0.6388888888888888|0.6083333333333333|(0, 0)|0.6396741509437561|0.6083333333333333
60|None|s01|VALENCE|5|0|0.8433137138684591|0.7631432175636291|0.5185185185185185|0.5458333333333333|(0, 0)||
60|None|s01|VALENCE|5|1|0.8314684496985542|0.7052507003148397|0.5555555555555556|0.5208333333333334|(0, 0)||
60|None|s01|VALENCE|5|2|0.8542082994072525|0.6995213309923808|0.5208333333333334|0.525|(0, 0)||
60|None|s01|VALENCE|5|3|0.7507865991857317|0.7067681829134623|0.5787037037037037|0.5458333333333333|(0, 0)||
60|None|s01|VALENCE|5|4|0.7679350177447001|0.7869572142759959|0.5763888888888888|0.5291666666666667|(0, 0)||
60|None|s01|VALENCE|5|5|0.7337336429843196|0.7016496777534484|0.6134259259259259|0.575|(0, 0)||
60|None|s01|VALENCE|5|6|0.6737374630239275|0.7708494981129964|0.6365740740740741|0.5541666666666667|(0, 0)||
60|None|s01|VALENCE|5|7|0.6756370762983958|0.7478259642918904|0.6527777777777778|0.55|(0, 0)||
60|None|s01|VALENCE|5|8|0.6660877642808137|0.695253872871399|0.6597222222222222|0.5791666666666667|(0, 0)|0.6952538768450419|0.5791666666666667
60|None|s01|VALENCE|6|0|0.901147272851732|0.8190183838208517|0.49537037037037035|0.4791666666666667|(0, 0)||
60|None|s01|VALENCE|6|1|0.8349090417226156|0.6934770623842875|0.5370370370370371|0.55|(0, 0)||
60|None|s01|VALENCE|6|2|0.8268100851111941|0.7558419704437256|0.5069444444444444|0.5458333333333333|(0, 0)||
60|None|s01|VALENCE|6|3|0.7627601645610951|0.6996414264043173|0.5694444444444444|0.5541666666666667|(0, 0)||
60|None|s01|VALENCE|6|4|0.7635635380391721|0.682060174147288|0.5856481481481481|0.5833333333333334|(0, 0)||
60|None|s01|VALENCE|6|5|0.8073629151891779|0.6799785097440084|0.5486111111111112|0.5791666666666667|(0, 0)||
60|None|s01|VALENCE|6|6|0.6973114675945706|0.6752422491709391|0.6157407407407407|0.575|(0, 0)||
60|None|s01|VALENCE|6|7|0.6611459133801637|0.6747820417086283|0.6365740740740741|0.5833333333333334|(0, 0)||
60|None|s01|VALENCE|6|8|0.6640375786357455|0.689527956644694|0.6342592592592593|0.5583333333333333|(0, 0)||
60|None|s01|VALENCE|6|9|0.6617867427843588|0.6725314875443776|0.6435185185185185|0.5833333333333334|(0, 0)||
60|None|s01|VALENCE|6|10|0.6240801910559336|0.665647021929423|0.6782407407407407|0.6|(0, 0)||
60|None|s01|VALENCE|6|11|0.5842496167730402|0.664998737970988|0.6967592592592593|0.6041666666666666|(0, 0)|0.664998737970988|0.6041666666666666
60|None|s01|VALENCE|7|0|0.8914215388121428|0.7580076376597087|0.5138888888888888|0.525|(0, 0)||
60|None|s01|VALENCE|7|1|0.8161917505440889|0.8992605129877727|0.5462962962962963|0.525|(0, 0)||
60|None|s01|VALENCE|7|2|0.8320265103269506|0.7173963705698649|0.5370370370370371|0.55|(0, 0)||
60|None|s01|VALENCE|7|3|0.7791855842978866|0.8701304157574972|0.5740740740740741|0.5291666666666667|(0, 0)||
60|None|s01|VALENCE|7|4|0.858719719780816|0.6855597098668417|0.5324074074074074|0.5291666666666667|(0, 0)|0.6855597376823426|0.5291666666666667
