segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
1|None|all|VALENCE|0|0|0|3.0325464725494387|0.7154483795166016|0.44940476417541503|0.5703125|(0, 3)|0.7154483869671822|0.5703125
1|None|all|VALENCE|1|0|0|4.748735245068868|2.3471811413764954|0.49523809750874836|0.453125|(0, 3)||
1|None|all|VALENCE|1|0|1|2.5530722618103026|1.8760748952627182|0.5047619064648946|0.546875|(0, 3)||
1|None|all|VALENCE|1|0|2|1.3723440647125245|0.7972091659903526|0.5660714308420817|0.59375|(0, 3)||
1|None|all|VALENCE|1|0|3|1.0558871348698935|0.80506781488657|0.499404764175415|0.5625|(0, 3)||
1|None|all|VALENCE|1|0|4|0.958808449904124|0.8961269855499268|0.5410714308420818|0.4609375|(0, 3)||
1|None|all|VALENCE|1|0|5|1.137817132472992|0.8056785464286804|0.5035714308420817|0.4921875|(0, 3)||
1|None|all|VALENCE|1|0|6|0.8665718098481496|0.7277699261903763|0.5702380975087483|0.4921875|(0, 3)|0.7277699410915375|0.4921875
1|None|all|VALENCE|2|0|0|4.391394845644633|1.2834532856941223|0.43809523979822795|0.4453125|(0, 3)||
1|None|all|VALENCE|2|0|1|1.215835193792979|0.7873727083206177|0.5267857154210408|0.5703125|(0, 3)||
1|None|all|VALENCE|2|0|2|1.043323556582133|1.1809250861406326|0.525595239798228|0.5546875|(0, 3)||
1|None|all|VALENCE|2|0|3|1.5202978690465292|0.9120485186576843|0.48809523979822794|0.5546875|(0, 3)||
1|None|all|VALENCE|2|0|4|0.8195518930753072|0.9683826044201851|0.6202380975087484|0.5390625|(0, 3)||
1|None|all|VALENCE|2|0|5|1.061189309755961|0.7979102097451687|0.5273809532324473|0.53125|(0, 3)||
1|None|all|VALENCE|2|0|6|1.1296748240788779|0.9108117893338203|0.6089285731315612|0.5390625|(0, 3)||
1|None|all|VALENCE|2|0|7|0.8099798202514649|0.7304752022027969|0.6327380975087483|0.5859375|(0, 3)||
1|None|all|VALENCE|2|0|8|1.256826098759969|0.7994770035147667|0.5309523820877076|0.5|(0, 3)||
1|None|all|VALENCE|2|0|9|0.8183073858420055|0.7321590483188629|0.6089285731315612|0.59375|(0, 3)||
1|None|all|VALENCE|2|0|10|0.6983408470948537|0.8332525566220284|0.6958333333333333|0.53125|(0, 3)||
1|None|all|VALENCE|2|0|11|0.6281415561834971|0.7096833437681198|0.6934523820877075|0.578125|(0, 3)|0.7096833512187004|0.578125
1|None|all|VALENCE|3|0|0|1.9969074964523315|0.7863249480724335|0.44940476417541503|0.4765625|(0, 0)||
1|None|all|VALENCE|3|0|1|1.014609654744466|0.8064553067088127|0.525595239798228|0.546875|(0, 1)||
1|None|all|VALENCE|3|0|2|0.8967804431915283|0.9140463247895241|0.6142857154210408|0.5546875|(0, 1)||
1|None|all|VALENCE|3|0|3|1.3043359120686848|0.8197909295558929|0.5476190487543742|0.546875|(0, 0)||
1|None|all|VALENCE|3|0|4|1.0819842278957368|0.7806836441159248|0.5684523820877075|0.546875|(0, 0)|0.7806836515665054|0.546875
1|None|all|VALENCE|4|0|0|3.303656804561615|0.8485978692770004|0.5119047641754151|0.546875|(0, 0)||
1|None|all|VALENCE|4|0|1|1.2838918368021648|0.8590502366423607|0.5023809532324474|0.546875|(0, 0)||
1|None|all|VALENCE|4|0|2|1.2646112442016602|0.7284550070762634|0.45654761989911397|0.5390625|(0, 0)|0.7284550443291664|0.5390625
1|None|all|VALENCE|5|0|0|4.103157130877177|2.443146377801895|0.4910714308420817|0.4453125|(0, 0)||
1|None|all|VALENCE|5|0|1|1.7683036088943482|0.8343020379543304|0.5380952397982279|0.4765625|(0, 0)||
1|None|all|VALENCE|5|0|2|1.1228598793347677|0.8596620112657547|0.5160714308420817|0.5546875|(0, 0)||
1|None|all|VALENCE|5|0|3|0.7682396451632182|0.7852160632610321|0.6089285731315612|0.5078125|(0, 0)||
1|None|all|VALENCE|5|0|4|0.9753047823905945|1.2447062730789185|0.5559523820877075|0.5546875|(0, 0)||
1|None|all|VALENCE|5|0|5|1.0112380027770995|0.7793550491333008|0.5839285731315613|0.5234375|(0, 0)||
1|None|all|VALENCE|5|0|6|0.9638808925946554|0.8923169746994972|0.6017857154210409|0.5625|(0, 0)||
1|None|all|VALENCE|5|0|7|0.6785845537980397|0.9694718681275845|0.6363095283508301|0.546875|(0, 0)||
1|None|all|VALENCE|5|0|8|0.8560041507085164|0.7943698316812515|0.5696428616841634|0.4765625|(0, 0)||
1|None|all|VALENCE|5|0|9|0.9240167518456777|0.8020461723208427|0.5744047641754151|0.5625|(0, 0)||
1|None|all|VALENCE|5|0|10|0.7144726753234864|0.7658359631896019|0.6577380975087483|0.5|(0, 0)|0.7658359855413437|0.5
1|None|all|VALENCE|6|0|0|5.307922923564911|1.6039681807160378|0.5184523820877075|0.5546875|(0, 1)||
1|None|all|VALENCE|6|0|1|2.7665525873502097|1.6997215300798416|0.4410714308420817|0.4453125|(0, 2)||
1|None|all|VALENCE|6|0|2|2.0385561347007752|0.955331951379776|0.4702380975087484|0.546875|(0, 2)||
1|None|all|VALENCE|6|0|3|1.3774011611938477|1.171008288860321|0.5726190487543742|0.5546875|(0, 2)||
1|None|all|VALENCE|6|0|4|1.0504974881807962|1.056085467338562|0.536904764175415|0.5546875|(0, 2)||
1|None|all|VALENCE|6|0|5|0.800839078426361|0.9326248690485954|0.6517857154210408|0.5625|(0, 2)|0.9326248914003372|0.5625
1|None|all|VALENCE|7|0|0|4.0579624255498254|1.974764734506607|0.500595239798228|0.4453125|(0, 3)||
1|None|all|VALENCE|7|0|1|2.4917272766431173|1.9518143385648727|0.5309523820877076|0.5546875|(0, 2)||
1|None|all|VALENCE|7|0|2|1.8142280410043896|1.7236039340496063|0.5875|0.4453125|(0, 3)||
1|None|all|VALENCE|7|0|3|2.413407023747762|1.319286972284317|0.5184523820877075|0.546875|(0, 3)||
1|None|all|VALENCE|7|0|4|1.6156057596206665|1.091639120131731|0.5464285731315612|0.4609375|(0, 2)||
1|None|all|VALENCE|7|0|5|1.4162879864374796|0.9425029084086418|0.5315476198991139|0.5625|(0, 3)||
1|None|all|VALENCE|7|0|6|1.102828323841095|0.7812986224889755|0.5767857154210408|0.5703125|(0, 2)||
1|None|all|VALENCE|7|0|7|0.707939459880193|0.7657117545604706|0.6380952397982279|0.5859375|(0, 0)||
1|None|all|VALENCE|7|0|8|0.7707758963108062|0.906913548707962|0.6029761950174968|0.453125|(0, 0)||
1|None|all|VALENCE|7|0|9|1.0295396208763123|0.7419501543045044|0.5535714308420817|0.5703125|(0, 0)||
1|None|all|VALENCE|7|0|10|0.8124449094136555|0.7192870527505875|0.631547619899114|0.5234375|(0, 0)|0.7192870527505875|0.5234375
1|None|all|VALENCE|8|0|0|4.138803664843241|1.097633846104145|0.47261904875437416|0.546875|(0, 0)||
1|None|all|VALENCE|8|0|1|1.2459592680136362|0.8819583132863045|0.5738095283508301|0.546875|(0, 0)||
1|None|all|VALENCE|8|0|2|1.8483049551645914|0.8532036617398262|0.5011904766162236|0.4765625|(0, 0)||
1|None|all|VALENCE|8|0|3|1.2981091698010763|0.8844708055257797|0.5535714308420817|0.484375|(0, 0)||
1|None|all|VALENCE|8|0|4|0.8614558597405751|0.775063656270504|0.6113095283508301|0.4765625|(0, 1)||
1|None|all|VALENCE|8|0|5|0.7903401096661885|0.7071863561868668|0.5964285731315613|0.5546875|(0, 0)||
1|None|all|VALENCE|8|0|6|0.7316826542218526|0.6821101009845734|0.6017857154210409|0.5703125|(0, 1)|0.6821100935339928|0.5703125
1|None|all|VALENCE|9|0|0|3.4970141410827638|0.834741935133934|0.48809523979822794|0.4609375|(0, 0)||
1|None|all|VALENCE|9|0|1|1.4271909157435099|0.7631442174315453|0.525595239798228|0.4453125|(0, 1)||
1|None|all|VALENCE|9|0|2|1.0053604980309805|0.7374134883284569|0.5654761950174968|0.484375|(0, 0)|0.7374134957790375|0.484375
1|None|all|AROUSAL|0|0|0|4.0750705798467|1.5916231125593185|0.525595239798228|0.421875|(0, 3)||
1|None|all|AROUSAL|0|0|1|1.6869394739468893|0.7021905332803726|0.500595239798228|0.5078125|(0, 3)|0.7021905481815338|0.5078125
1|None|all|AROUSAL|1|0|0|1.6631098906199138|1.0878170356154442|0.5404761950174968|0.421875|(0, 3)||
1|None|all|AROUSAL|1|0|1|1.2705551743507386|0.7830198705196381|0.5386904766162236|0.5390625|(0, 3)||
1|None|all|AROUSAL|1|0|2|0.9843093236287435|0.7235927283763885|0.5714285731315613|0.5625|(0, 3)|0.7235927507281303|0.5625
1|None|all|AROUSAL|2|0|0|4.014815394083659|1.1856337562203407|0.5142857154210408|0.578125|(0, 3)||
1|None|all|AROUSAL|2|0|1|1.8205706318219503|1.1721124053001404|0.5142857154210408|0.578125|(0, 3)||
1|None|all|AROUSAL|2|0|2|1.247262809673945|0.7788527607917786|0.5821428616841634|0.5|(0, 2)||
1|None|all|AROUSAL|2|0|3|0.7842049280802409|0.6999977231025696|0.599404764175415|0.5234375|(0, 2)|0.6999977231025696|0.5234375
1|None|all|AROUSAL|3|0|0|3.438280431429545|0.8399664536118507|0.5035714308420817|0.453125|(0, 3)||
1|None|all|AROUSAL|3|0|1|2.6502095103263854|0.9340395852923393|0.5279761950174967|0.5703125|(0, 3)||
1|None|all|AROUSAL|3|0|2|1.669675079981486|1.0775660276412964|0.5035714308420817|0.5703125|(0, 3)||
1|None|all|AROUSAL|3|0|3|1.1036601463953655|0.7145309746265411|0.5726190487543742|0.546875|(0, 3)|0.7145309746265411|0.546875
1|None|all|AROUSAL|4|0|0|2.2325016498565673|0.8033962026238441|0.5232142865657806|0.578125|(0, 3)||
1|None|all|AROUSAL|4|0|1|0.937140166759491|0.9586829021573067|0.5684523820877075|0.5625|(0, 3)||
1|None|all|AROUSAL|4|0|2|0.9763095418612162|0.9603381454944611|0.5863095283508301|0.5703125|(0, 3)||
1|None|all|AROUSAL|4|0|3|1.320449912548065|0.7817035242915154|0.536904764175415|0.5625|(0, 2)||
1|None|all|AROUSAL|4|0|4|0.9662104268868764|0.7871506288647652|0.6380952397982279|0.5546875|(0, 3)||
1|None|all|AROUSAL|4|0|5|1.5949193000793458|0.7596968784928322|0.5357142865657807|0.609375|(0, 2)||
1|None|all|AROUSAL|4|0|6|0.9121373275915782|0.929016824811697|0.68630952835083|0.5859375|(0, 2)||
1|None|all|AROUSAL|4|0|7|0.8241200109322866|0.7939555197954178|0.6535714308420817|0.5546875|(0, 3)||
1|None|all|AROUSAL|4|0|8|0.6409804026285807|0.7208637446165085|0.7363095283508301|0.5859375|(0, 2)|0.7208637595176697|0.5859375
1|None|all|AROUSAL|5|0|0|5.426973402500153|1.9754414409399033|0.48273809750874835|0.5703125|(0, 3)||
1|None|all|AROUSAL|5|0|1|2.9124699354171755|1.3399942070245743|0.5672619064648946|0.5703125|(0, 3)||
1|None|all|AROUSAL|5|0|2|1.8335761268933615|0.7181635946035385|0.536904764175415|0.5703125|(0, 3)||
1|None|all|AROUSAL|5|0|3|1.6334031621615093|0.74329624325037|0.536904764175415|0.5|(0, 3)||
1|None|all|AROUSAL|5|0|4|0.9842122276624043|0.7605046704411507|0.5839285731315613|0.578125|(0, 3)||
1|None|all|AROUSAL|5|0|5|0.7781584858894348|0.6864486485719681|0.6404761950174968|0.5703125|(0, 3)|0.6864486336708069|0.5703125
1|None|all|AROUSAL|6|0|0|3.5907222112019856|0.709179200232029|0.494047619899114|0.5859375|(0, 3)||
1|None|all|AROUSAL|6|0|1|0.9757547934850057|0.702775739133358|0.5261904766162236|0.5703125|(0, 3)||
1|None|all|AROUSAL|6|0|2|0.7695651372273763|0.7535184696316719|0.6327380975087483|0.5|(0, 3)||
1|None|all|AROUSAL|6|0|3|1.1399290402730307|0.6799030154943466|0.5577380975087484|0.5546875|(0, 3)|0.6799030229449272|0.5546875
1|None|all|AROUSAL|7|0|0|2.0373828411102295|0.7517456188797951|0.536904764175415|0.515625|(0, 3)||
1|None|all|AROUSAL|7|0|1|1.4824599504470826|0.6575518324971199|0.5130952397982279|0.6015625|(0, 3)|0.6575518250465393|0.6015625
1|None|all|AROUSAL|8|0|0|4.63843019803365|2.0754972994327545|0.5101190487543742|0.578125|(0, 3)||
1|None|all|AROUSAL|8|0|1|2.973190959294637|2.0667989253997803|0.5922619064648946|0.578125|(0, 3)||
1|None|all|AROUSAL|8|0|2|2.0137532631556194|0.887805663049221|0.6005952397982279|0.5625|(0, 3)||
1|None|all|AROUSAL|8|0|3|1.2084229389826457|0.747947808355093|0.5607142865657806|0.65625|(0, 3)||
1|None|all|AROUSAL|8|0|4|0.794125352303187|1.5576100647449493|0.6321428616841634|0.578125|(0, 2)||
1|None|all|AROUSAL|8|0|5|1.5475903590520224|0.6646351702511311|0.6142857154210408|0.625|(0, 3)||
1|None|all|AROUSAL|8|0|6|0.7660597085952758|0.6624663919210434|0.6232142865657806|0.65625|(0, 3)||
1|None|all|AROUSAL|8|0|7|0.5768808166186015|0.6810467690229416|0.6946428616841634|0.6484375|(0, 3)||
1|None|all|AROUSAL|8|0|8|0.6164359013239543|0.6384687796235085|0.6714285731315612|0.6328125|(0, 2)|0.6384687907993793|0.6328125
1|None|all|AROUSAL|9|0|0|1.8641163210074108|0.8930675238370895|0.534523809949557|0.578125|(0, 3)||
1|None|all|AROUSAL|9|0|1|1.6166345636049906|0.8550070598721504|0.5119047641754151|0.5703125|(0, 3)||
1|None|all|AROUSAL|9|0|2|1.398986917734146|0.7747514173388481|0.5142857154210408|0.546875|(0, 3)||
1|None|all|AROUSAL|9|0|3|0.8641650468111038|0.7487215548753738|0.6089285731315612|0.5546875|(0, 3)||
1|None|all|AROUSAL|9|0|4|0.6948809742927551|0.6893211826682091|0.6297619064648946|0.5859375|(0, 3)||
1|None|all|AROUSAL|9|0|5|0.5589491983254751|0.6878792941570282|0.7297619064648946|0.609375|(0, 3)|0.6878792941570282|0.609375
