segment_number|len_reduction|par|stim_name|fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|None|all|VALENCE|0|0|1.023082546889782|0.791071143001318|0.5269097222222222|0.5640625|(0, 13)||
5|None|all|VALENCE|0|1|0.8448075850804647|0.9969131544232368|0.5234375|0.553125|(0, 13)||
5|None|all|VALENCE|0|2|0.9160558606187502|1.4930650427937509|0.5633680555555556|0.553125|(0, 13)||
5|None|all|VALENCE|0|3|0.868858203291893|0.8150523260235787|0.5668402777777778|0.5578125|(0, 14)||
5|None|all|VALENCE|0|4|0.7569968576232592|0.7641150072216988|0.5833333333333334|0.56875|(0, 13)||
5|None|all|VALENCE|0|5|0.8491699107819133|0.914990846067667|0.5486111111111112|0.55625|(0, 12)||
5|None|all|VALENCE|0|6|0.8196042324933741|1.3220554009079932|0.5859375|0.553125|(0, 12)||
5|None|all|VALENCE|0|7|0.7926754963894685|0.7484443835914135|0.5911458333333334|0.575|(0, 11)|0.7484443828463554|0.575
5|None|all|VALENCE|1|0|0.9657982778218057|0.733519333600998|0.4965277777777778|0.565625|(0, 12)||
5|None|all|VALENCE|1|1|0.846586737367842|0.7079618439078331|0.5477430555555556|0.546875|(0, 12)||
5|None|all|VALENCE|1|2|0.8623809499873055|0.783734630793333|0.5590277777777778|0.5515625|(0, 11)||
5|None|all|VALENCE|1|3|0.8236878679858314|0.7357023864984512|0.5651041666666666|0.5578125|(0, 12)||
5|None|all|VALENCE|1|4|0.8252336705724398|0.8768698558211326|0.5694444444444444|0.5546875|(0, 11)||
5|None|all|VALENCE|1|5|0.8769370764493942|0.694588553905487|0.5642361111111112|0.5890625|(0, 13)||
5|None|all|VALENCE|1|6|0.7642893671161599|0.7338986396789551|0.5894097222222222|0.575|(0, 13)||
5|None|all|VALENCE|1|7|0.7874372833304935|0.8375096589326858|0.578125|0.5546875|(0, 12)||
5|None|all|VALENCE|1|8|0.7788860007292695|0.7224457010626792|0.5659722222222222|0.571875|(0, 9)||
5|None|all|VALENCE|1|9|0.7207416370511055|0.6813246503472328|0.5946180555555556|0.5734375|(0, 1)|0.6813246503472328|0.5734375
5|None|all|VALENCE|2|0|0.9941558117667834|0.6903076291084289|0.5121527777777778|0.55|(0, 0)||
5|None|all|VALENCE|2|1|0.9632781648801433|0.7261227935552597|0.5086805555555556|0.553125|(0, 0)||
5|None|all|VALENCE|2|2|0.8546706570519341|0.7284555032849311|0.5442708333333334|0.5609375|(0, 0)||
5|None|all|VALENCE|2|3|0.8957279937134849|0.7202028281986713|0.5347222222222222|0.5640625|(0, 0)||
5|None|all|VALENCE|2|4|0.8523457687762048|0.7206173509359359|0.5538194444444444|0.5703125|(0, 0)||
5|None|all|VALENCE|2|5|0.8546164205504788|0.7067161232233048|0.5529513888888888|0.55625|(0, 0)||
5|None|all|VALENCE|2|6|0.8069028854370117|0.6891129553318024|0.5659722222222222|0.5625|(0, 0)|0.6891129523515701|0.5625
5|None|all|VALENCE|3|0|0.9439055224259695|0.7308027356863022|0.5104166666666666|0.496875|(0, 0)||
5|None|all|VALENCE|3|1|0.9410515717334218|0.7097551435232162|0.546875|0.528125|(0, 0)||
